variant,date,nav,cash,option_mv,put_contract,put_qty,put_mark,book_cost,realized_put_pnl,unrealized_put_pnl,put_total_net_pnl,cash_interest,margin_reserve,capital_shortfall,instruction_executed,execution_note,base_lots,grid_lots,total_lots,spot_close,ret
P75,2023-12-26,9600281.205565838,9555341.205565838,44940.0,MO2402-P-5100,21,21.4,31164.0,-302392.0,13776.0,-288616.0,1005.1154749139107,1014587.9999999999,0.0,True,executed,2,1,3,5651.59,-0.0026071588569844817
P75,2023-12-27,9610463.067635795,9576863.067635795,33600.0,MO2402-P-5100,21,16.0,31164.0,-302392.0,2436.0,-299956.0,1001.8620699563484,1021140.0,0.0,True,executed,2,1,3,5696.16,0.001060579565529185
P75,2023-12-28,9667950.685726168,9658290.685726168,9660.0,MO2402-P-5000,21,4.6,10521.0,-319171.0,-861.0,-320032.0,1003.6180903727438,1044611.9999999999,0.0,True,executed,2,1,3,5805.53,0.005981773998379625
P75,2023-12-29,9718331.10222578,9708451.10222578,9880.0,MO2402-P-5000,26,3.8,12611.0,-319171.0,-2731.0,-321902.0,1010.4164996123155,1061064.0,0.0,True,executed,2,1,3,5887.24,0.0052110750393044025
P75,2024-01-02,9696709.472847836,9686069.472847836,10640.0,MO2402-P-5000,28,3.8,13447.0,-319171.0,-2807.0,-321978.0,1014.3706220551985,1050048.0,0.0,True,executed,2,1,3,5854.75,-0.002224829464082867
P75,2024-01-03,9668082.510239355,9655762.510239355,12320.000000000002,MO2402-P-5000,28,4.4,13447.0,-319171.0,-1126.9999999999982,-320298.0,1013.0373915190997,1045691.9999999998,0.0,True,executed,2,1,3,5824.04,-0.0029522347440273933
P75,2024-01-04,9647569.503486583,9633069.503486583,14500.0,MO2402-P-5000,29,5.0,13990.0,-319171.0,510.0,-318661.0,1009.993247227546,1037735.9999999999,0.0,True,executed,2,1,3,5783.02,-0.0021217244196092278
P75,2024-01-05,9600277.768028188,9577077.768028188,23200.0,MO2402-P-5000,29,8.0,13990.0,-319171.0,9210.0,-309961.0,1008.2645416046424,1019664.0,0.0,True,executed,2,1,3,5675.81,-0.004901932599843284
P75,2024-01-08,9569101.584443996,9482681.584443996,86420.0,MO2402-P-5000,29,29.8,13990.0,-319171.0,72430.0,-246741.0,1003.816415807753,986435.9999999999,0.0,True,executed,2,1,3,5543.57,-0.003247425161802986
P75,2024-01-09,9545198.2256047,9481398.2256047,63800.0,MO2402-P-5000,29,22.0,13990.0,-319171.0,49810.0,-269361.0,996.6411607048198,992411.9999999999,0.0,True,executed,2,1,3,5553.3,-0.0024979731512260184
P75,2024-01-10,9565256.015215652,9528016.015215652,37240.0,MO2402-P-4950,14,26.6,39354.0,-246625.0,-2114.0,-248739.0,995.7896109529133,987227.9999999999,0.0,True,executed,2,1,3,5512.07,0.002101348671539105
P75,2024-01-11,9604384.881368909,9579564.881368909,24820.0,MO2402-P-4950,17,14.6,44007.0,-246625.0,-19187.0,-265812.0,1001.8661532575488,1007135.9999999999,0.0,True,executed,2,1,3,5611.11,0.004090728579665193
P75,2024-01-12,9591922.459113276,9560722.459113276,31200.0,MO2402-P-4950,20,15.6,48975.0,-246625.0,-17775.0,-264400.0,1005.5777443662646,999179.9999999999,0.0,True,executed,2,1,3,5574.49,-0.0012975763059859258
P75,2024-01-15,9577966.759839881,9545166.759839881,32800.0,MO2402-P-4950,20,16.4,48975.0,-246625.0,-16175.0,-262800.0,1004.3007266053088,995435.9999999999,0.0,True,executed,2,1,3,5559.38,-0.0014549428785399776
P75,2024-01-16,9560431.019010294,9530031.019010294,30400.0,MO2402-P-4950,20,15.2,48975.0,-246625.0,-18575.0,-265200.0,1002.915170413844,983627.9999999999,0.0,True,executed,2,1,3,5539.47,-0.0018308416879366796
P75,2024-01-17,9528753.54382435,9442353.54382435,86400.0,MO2402-P-4950,20,43.2,48975.0,-246625.0,37425.0,-209200.0,1002.5248140558549,946548.0,0.0,True,executed,2,1,3,5389.12,-0.0033133940428998754
P75,2024-01-18,9469270.133366656,9369670.133366656,99600.0,MO2402-P-4950,20,49.8,48975.0,-246625.0,50625.0,-196000.0,996.5895423058973,949103.9999999999,0.0,True,executed,2,1,3,5373.42,-0.006242517469270292
P75,2024-01-19,9501026.897046689,9411486.897046689,89540.00000000001,MO2403-P-4850,11,81.4,84050.99999999999,-196400.0,5489.000000000029,-190910.99999999997,987.7636800324952,939131.9999999998,0.0,True,executed,2,1,3,5306.99,0.0033536654074459715
P75,2024-01-22,9520087.127741035,9162247.127741035,357839.99999999994,MO2403-P-4800,12,298.2,375948.0,62319.99999999994,-18108.00000000006,44211.99999999988,993.8386943470578,1159296.0,0.0,True,executed,2,2,4,5000.83,0.0020061232223509418
P75,2024-01-23,9459076.903629955,9305736.903629955,153340.0,MO2403-P-4750,11,139.4,161205.00000000003,-138512.00000000003,-7865.000000000029,-146377.00000000006,938.7758889196156,1199520.0,0.0,True,executed,2,2,4,5079.63,-0.0064085783346771175
P75,2024-01-24,9427133.792977897,9352733.792977897,74400.0,MO2403-P-4500,15,49.6,78390.0,-194161.00000000006,-3990.0,-198151.00000000006,950.8893479433818,1221792.0,0.0,True,executed,2,2,4,5143.41,-0.0033769796965916754
P75,2024-01-25,9568981.582647186,9525721.582647186,43260.0,MO2403-P-4500,21,20.6,91476.0,-194161.00000000006,-48216.0,-242377.00000000006,953.7896692880413,1273584.0,0.0,True,executed,2,2,4,5316.2,0.015046756817533202
P75,2024-01-26,9539274.589032704,9474274.589032704,65000.0,MO2403-P-4500,26,25.0,104691.0,-194161.00000000006,-39691.0,-233852.00000000006,968.0063855173476,1252032.0,0.0,True,executed,2,2,4,5269.76,-0.003104509435816416
P75,2024-01-29,9491359.088624446,9364999.088624446,126360.00000000001,MO2403-P-4500,26,48.6,104691.0,-194161.00000000006,21669.000000000015,-172492.00000000006,964.4995917413117,1215120.0,0.0,True,executed,2,2,4,5131.25,-0.005022971082449645
P75,2024-01-30,9477115.099708842,9240515.099708842,236600.0,MO2403-P-4500,26,91.0,104691.0,-194161.00000000006,131909.0,-62252.00000000006,956.0110843973623,1177728.0,0.0,True,executed,2,2,4,4984.66,-0.0015007322747566665
P75,2024-01-31,9508020.894579494,9094100.894579494,413920.0,MO2403-P-4500,26,159.2,104691.0,-194161.00000000006,309229.0,115067.99999999994,945.7948706523333,1134528.0,0.0,True,executed,2,2,4,4785.03,0.0032610973429669787
P75,2024-02-01,9438132.582040565,9262892.582040565,175240.0,MO2403-P-4450,13,134.8,184236.00000000003,87481.99999999988,-8996.00000000003,78485.99999999985,933.6874610701902,1127808.0,0.0,True,executed,2,2,4,4750.44,-0.007350458451219066
P75,2024-02-02,9341860.857674396,9109660.857674396,232200.0,MO2403-P-4300,15,154.8,244080.00000000003,175699.99999999985,-11880.00000000003,163819.99999999985,954.2756338307249,1081728.0,0.0,True,executed,2,2,4,4574.67,-0.010200293705278196
P75,2024-02-05,9536152.564013014,8928052.564013014,608100.0,MO2403-P-4250,15,405.4,638774.9999999999,550084.9999999999,-30674.999999999884,519410.0000000001,941.706338618808,1002384.0,0.0,True,executed,2,2,4,4293.07,0.020797966197388496
P75,2024-02-06,9348569.274370193,9246709.274370193,101859.99999999999,MO2403-P-4100,11,92.6,107613.00000000001,98570.0,-5753.000000000029,92816.99999999999,929.7103571796712,1106160.0,0.0,True,executed,2,2,4,4592.44,-0.01967075174014221
P75,2024-02-07,9452634.19103273,9400974.19103273,51660.0,MO2403-P-3850,21,24.6,54621.00000000001,41127.99999999999,-2961.0000000000073,38166.99999999999,954.9166625359529,1158000.0,0.0,True,executed,2,2,4,4797.85,0.011131640961129508
P75,2024-02-08,9596851.12251838,9576051.12251838,20800.0,MO2403-P-3850,26,8.0,58911.00000000001,41127.99999999999,-38111.00000000001,3016.9999999999854,966.9314856496525,1200575.9999999998,0.0,True,executed,2,2,4,4993.1,0.015256798112684988
P75,2024-02-19,9579158.396855379,9567278.396855379,11880.000000000002,MO2403-P-3850,27,4.4,59391.00000000001,41127.99999999999,-47511.00000000001,-6383.000000000015,982.474336999443,1189104.0,0.0,True,executed,2,2,4,5029.59,-0.0018435969712488065
P75,2024-02-20,9606550.187827282,9583050.187827282,23500.0,MO2404-P-3850,25,9.4,25125.000000000004,-12269.000000000015,-1625.0000000000036,-13894.000000000018,982.7909719038311,1197360.0,0.0,True,executed,2,2,4,5046.01,0.002859519577512737
P75,2024-02-21,9669638.860429378,9640238.860429378,29400.0,MO2404-P-3850,30,9.8,30360.000000000004,-12269.000000000015,-960.0000000000036,-13229.000000000018,983.6726020972387,1200335.9999999998,0.0,True,executed,2,2,4,5073.48,0.006567255816977591
P75,2024-02-22,9683668.892379308,9660268.892379308,23400.0,MO2404-P-3850,30,7.8,30360.000000000004,-12269.000000000015,-6960.000000000004,-19229.00000000002,990.0319499303557,1229375.9999999998,0.0,True,executed,2,2,4,5151.53,0.0014509364985020312
P75,2024-02-23,9751897.867426524,9736297.867426524,15600.0,MO2404-P-3850,30,5.2,30360.000000000004,-12269.000000000015,-14760.000000000004,-27029.00000000002,988.9750472165528,1252080.0,0.0,True,executed,2,2,4,5225.67,0.007045777360366934
P75,2024-02-26,9780645.097691353,9764325.097691353,16319.999999999998,MO2404-P-3850,34,4.8,32448.000000000004,-12269.000000000015,-16128.000000000005,-28397.000000000022,995.2302648297205,1251600.0,0.0,True,executed,2,2,4,5255.4,0.0029478600633063845
P75,2024-02-27,9872803.671960164,9862603.671960164,10200.0,MO2404-P-3850,34,3.0,32448.000000000004,-12269.000000000015,-22248.000000000004,-34517.000000000015,998.5742688109187,1292640.0,0.0,True,executed,2,2,4,5394.03,0.009422545583477326
P75,2024-02-28,9756034.960526312,9735154.960526312,20880.0,MO2404-P-3850,36,5.8,33702.0,-12269.000000000015,-12822.0,-25091.000000000015,1005.2885661472392,1228224.0,0.0,True,executed,2,2,4,5152.05,-0.01182731018601002
P75,2024-02-29,9826792.855121315,9814552.855121315,12240.0,MO2404-P-3850,36,3.4,33702.0,-12269.000000000015,-21462.0,-33731.000000000015,997.8945950029932,1280112.0,0.0,True,executed,2,2,4,5344.61,0.007252730733468438
P75,2024-03-01,9894775.976729121,9885155.976729121,9620.0,MO2404-P-3850,37,2.6,34020.0,-12269.000000000015,-24400.0,-36669.000000000015,1001.1216078061813,1294080.0,0.0,True,executed,2,2,4,5401.94,0.006918139275966961
P75,2024-03-04,9900483.741847025,9885683.741847025,14800.0,MO2404-P-3850,37,4.0,34020.0,-12269.000000000015,-19220.0,-31489.000000000015,1007.7651179042426,1292015.9999999998,0.0,True,executed,2,2,4,5428.34,0.0005768463208593033
P75,2024-03-05,9861511.810988603,9843011.810988603,18500.0,MO2404-P-3850,37,5.0,34020.0,-12269.000000000015,-15520.0,-27789.000000000015,1008.0691415779594,1274735.9999999998,0.0,True,executed,2,2,4,5375.13,-0.003936366330636654
P75,2024-03-06,9885196.901562389,9874096.901562389,11100.0,MO2404-P-3850,37,3.0,34020.0,-12269.000000000015,-22920.0,-35189.000000000015,1005.090573786839,1282800.0,0.0,True,executed,2,2,4,5381.46,0.0024017707454746517
P75,2024-03-07,9841484.692595597,9827424.692595597,14060.0,MO2404-P-3850,37,3.8,34020.0,-12269.000000000015,-19960.0,-32229.000000000015,1007.7910332076632,1266480.0,0.0,True,executed,2,2,4,5303.28,-0.004421986673819545
P75,2024-03-08,9875288.92320197,9867148.92320197,8140.000000000001,MO2404-P-3850,37,2.2,34020.0,-12269.000000000015,-25880.0,-38149.000000000015,1004.2306063727792,1283520.0,0.0,True,executed,2,2,4,5370.37,0.0034348710242679825
P75,2024-03-11,9938259.81475284,9935919.81475284,2340.0,MO2404-P-3850,39,0.6,34416.0,-12269.000000000015,-32076.0,-44345.000000000015,1006.891550868384,1311120.0,0.0,True,executed,2,2,4,5466.65,0.0063766125771691495
P75,2024-03-12,9982706.783802189,9980066.783802189,2640.0,MO2404-P-3850,44,0.6,35206.0,-12269.000000000015,-32566.0,-44835.000000000015,1011.7210493491762,1307088.0,0.0,True,executed,2,2,4,5496.36,0.004472309023695553
P75,2024-03-13,10012052.156423537,10008212.156423537,3840.0000000000005,MO2404-P-3850,48,0.8,35758.0,-12269.000000000015,-31918.0,-44187.000000000015,1017.3726213473799,1313520.0,0.0,True,executed,2,2,4,5521.78,0.002939620811958976
P75,2024-03-14,9959930.076104132,9954230.076104132,5700.0,MO2404-P-3850,57,1.0,37000.0,-12269.000000000015,-31300.0,-43569.000000000015,1019.9196805957353,1304928.0,0.0,True,executed,2,2,4,5486.65,-0.005205933759140913
P75,2024-03-15,10028764.671359735,10024204.671359735,4560.0,MO2404-P-3850,57,0.8,37000.0,-12269.000000000015,-32440.0,-44709.000000000015,1014.5952556030252,1327728.0,0.0,True,executed,2,2,4,5555.64,0.006911152460874259
P75,2024-03-18,10116444.80037056,10115304.80037056,1140.0,MO2404-P-3850,57,0.2,37000.0,-12269.000000000015,-35860.0,-48129.000000000015,1020.1290108251443,1353504.0,0.0,True,executed,2,2,4,5648.01,0.008742864339136736
P75,2024-03-19,10102268.592144322,10100768.592144322,1500.0,MO2404-P-3850,75,0.2,39124.0,-12269.000000000015,-37624.0,-49893.000000000015,1027.7917737611147,1339584.0,0.0,True,executed,2,2,4,5607.48,-0.0014013033734655567
P75,2024-03-20,10134296.311634568,10129796.311634568,4500.0,MO2404-P-3850,75,0.6,39124.0,-12269.000000000015,-34624.0,-46893.000000000015,1027.7194902476817,1350960.0,0.0,True,executed,2,2,4,5659.15,0.00317034923375048
P75,2024-03-21,10138014.101737067,10122894.101737067,15119.999999999998,MO2405-P-4500,27,5.6,16362.0,-48243.000000000015,-1242.0000000000018,-49485.000000000015,1029.7901024994515,1350480.0,0.0,True,executed,2,2,4,5658.28,0.00036685231891531167
P75,2024-03-22,10099528.138490494,10078808.138490494,20720.0,MO2405-P-4500,28,7.4,17157.0,-48243.000000000015,3563.0,-44680.000000000015,1029.0367534274503,1334112.0,0.0,True,executed,2,2,4,5595.88,-0.0037962033649152627
P75,2024-03-25,10017205.923823893,9988205.923823893,29000.0,MO2405-P-4500,29,10.0,18225.0,-48243.000000000015,10775.0,-37468.000000000015,1025.7853333987005,1304496.0,0.0,True,executed,2,2,4,5466.06,-0.008151095134124264
P75,2024-03-26,9982784.555247819,9946824.555247819,35960.0,MO2405-P-4500,29,12.4,18225.0,-48243.000000000015,17735.0,-30508.000000000015,1018.6314239256033,1296240.0,0.0,True,executed,2,2,4,5447.75,-0.0034362245158812144
P75,2024-03-27,9942639.300942989,9838239.300942989,104400.0,MO2405-P-4500,29,36.0,18225.0,-48243.000000000015,86175.0,37931.999999999985,1014.7456951694948,1252032.0,0.0,True,executed,2,2,4,5266.23,-0.0040214485329873595
P75,2024-03-28,9951426.494947141,9897486.494947141,53940.00000000001,MO2405-P-4500,29,18.6,18225.0,-48243.000000000015,35715.00000000001,-12528.000000000007,1007.1940041530735,1283904.0,0.0,True,executed,2,2,4,5382.24,0.000883788875185143
P75,2024-03-29,9972716.900163218,9933856.900163218,38860.0,MO2405-P-4500,29,13.4,18225.0,-48243.000000000015,20635.0,-27608.000000000015,1010.405216076699,1298880.0,0.0,True,executed,2,2,4,5441.26,0.0021394324951189425
P75,2024-04-01,10068669.815022482,10044309.815022482,24360.000000000004,MO2405-P-4500,29,8.4,18225.0,-48243.000000000015,6135.000000000004,-42108.000000000015,1012.914859263824,1329984.0,0.0,True,executed,2,2,4,5559.06,0.009621542035119113
P75,2024-04-02,10043892.037804147,10016052.037804147,27839.999999999996,MO2405-P-4500,29,9.6,18225.0,-48243.000000000015,9614.999999999996,-38628.000000000015,1022.2227816655491,1321584.0,0.0,True,executed,2,2,4,5531.05,-0.0024608789118664154
P75,2024-04-03,10018791.931194797,9987771.931194797,31020.0,MO2405-P-4500,33,9.4,22245.0,-48243.000000000015,8775.0,-39468.000000000015,1019.8933906493413,1314000.0,0.0,True,executed,2,2,4,5500.93,-0.002499041856969031
P75,2024-04-08,9967929.39685528,9906549.39685528,61380.00000000001,MO2405-P-4500,33,18.6,22245.0,-48243.000000000015,39135.00000000001,-9108.000000000007,1017.465660482151,1283615.9999999998,0.0,True,executed,2,2,4,5399.91,-0.005076713309231429
P75,2024-04-09,9985100.898966879,9950120.898966879,34980.0,MO2405-P-4500,33,10.6,22245.0,-48243.000000000015,12735.0,-35508.000000000015,1011.5021115982254,1303584.0,0.0,True,executed,2,2,4,5468.91,0.001722674933574142
P75,2024-04-10,9917095.169856934,9878815.169856934,38280.0,MO2405-P-4500,33,11.6,22245.0,-48243.000000000015,16035.0,-32208.000000000015,1014.2708900554152,1279200.0,0.0,True,executed,2,2,4,5367.05,-0.00681072027193852
P75,2024-04-11,9941503.936653905,9912463.936653905,29040.000000000004,MO2405-P-4500,33,8.8,22245.0,-48243.000000000015,6795.000000000004,-41448.000000000015,1008.7667969712846,1284912.0,0.0,True,executed,2,2,4,5379.92,0.002461281895444589
P75,2024-04-12,9910135.980537374,9877795.980537374,32340.000000000004,MO2405-P-4500,33,9.8,22245.0,-48243.000000000015,10095.000000000004,-38148.000000000015,1012.0438834690963,1274160.0,0.0,True,executed,2,2,4,5338.77,-0.003155252597233149
P75,2024-04-15,9842065.21899037,9803125.21899037,38940.0,MO2405-P-4500,33,11.8,22245.0,-48243.000000000015,16695.0,-31548.000000000015,1009.2384529967254,1263072.0,0.0,True,executed,2,2,4,5287.51,-0.006868801970092875
P75,2024-04-16,9798683.686949302,9666683.686949302,132000.0,MO2405-P-4500,33,40.0,22245.0,-48243.000000000015,109755.0,61511.999999999985,1001.7799589314118,1196735.9999999998,0.0,True,executed,2,2,4,5066.66,-0.004407767178514876
P75,2024-04-17,9893017.243268965,9838237.243268965,54780.00000000001,MO2405-P-4500,33,16.6,22245.0,-48243.000000000015,32535.000000000007,-15708.000000000007,993.5563196626545,1255680.0,0.0,True,executed,2,2,4,5287.46,0.00962716619226156
P75,2024-04-18,9927144.009107796,9877644.009107796,49500.0,MO2405-P-4500,33,15.0,22245.0,-48243.000000000015,27255.0,-20988.000000000015,1006.7658388322005,1256160.0,0.0,True,executed,2,2,4,5286.72,0.003449581154025605
P75,2024-04-19,9882935.341200829,9831455.341200829,51479.99999999999,MO2405-P-4500,33,15.6,22245.0,-48243.000000000015,29234.999999999993,-19008.000000000022,1011.3320930326594,1246032.0,0.0,True,executed,2,2,4,5264.39,-0.004453311835348472
P75,2024-04-22,9880262.443243591,9839342.443243591,40920.0,MO2405-P-4500,33,12.4,22245.0,-48243.000000000015,18675.0,-29568.000000000015,1007.1020427638214,1245408.0,0.0,True,executed,2,2,4,5246.08,-0.00027045587823426587
P75,2024-04-23,9835468.543670233,9809628.543670233,25839.999999999996,MO2406-P-3800,34,7.6,27744.0,-40986.000000000015,-1904.0000000000036,-42890.000000000015,1008.1004266422614,1236432.0,0.0,True,executed,2,2,4,5218.43,-0.004533675074996579
P75,2024-04-24,9905554.211464237,9891274.211464237,14280.000000000002,MO2406-P-3800,34,4.2,27744.0,-40986.000000000015,-13463.999999999998,-54450.000000000015,1005.6677940051807,1266096.0,0.0,True,executed,2,2,4,5305.61,0.007125808748492002
P75,2024-04-25,9919249.976900926,9907729.976900926,11520.0,MO2406-P-3800,36,3.2,28460.0,-40986.000000000015,-16940.0,-57926.000000000015,1011.7654366887259,1267008.0,0.0,True,executed,2,2,4,5313.99,0.0013826349484653555
P75,2024-04-26,10012907.565679027,10006067.565679027,6840.000000000001,MO2406-P-3800,38,1.8,28896.0,-40986.000000000015,-22056.0,-63042.000000000015,1013.588778101421,1298064.0000000002,0.0,True,executed,2,2,4,5415.94,0.009442003074446426
P75,2024-04-29,10132419.046837365,10129839.046837365,2580.0,MO2406-P-3800,43,0.6,29986.0,-40986.000000000015,-27406.0,-68392.00000000001,1021.4811583377744,1333680.0,0.0,True,executed,2,2,4,5545.23,0.01193574197848224
P75,2024-04-30,10089444.868961038,10086444.868961038,3000.0,MO2406-P-3800,50,0.6,31372.0,-40986.000000000015,-28372.0,-69358.00000000001,1031.8221236725103,1318320.0,0.0,True,executed,2,2,4,5497.43,-0.004241255486737927
P75,2024-05-06,10170113.402571531,10164113.402571531,6000.0,MO2406-P-3800,50,1.2,31372.0,-40986.000000000015,-25372.0,-66358.00000000001,1028.5336104933217,1341648.0,0.0,True,executed,2,2,4,5606.84,0.007995339154749814
P75,2024-05-07,10182072.31052843,10172712.31052843,9360.0,MO2406-P-3800,52,1.8,31808.0,-40986.000000000015,-22448.0,-63434.000000000015,1034.907956897578,1345632.0,0.0,True,executed,2,2,4,5625.34,0.001175887375442164
P75,2024-05-08,10114875.75983117,10105915.75983117,8960.0,MO2406-P-3800,56,1.6,32600.0,-40986.000000000015,-23640.0,-64626.000000000015,1035.4493027399265,1324752.0,0.0,True,executed,2,2,4,5536.66,-0.006599496511901393
P75,2024-05-09,10192865.822951986,10185025.822951986,7839.999999999999,MO2406-P-3800,56,1.4,32600.0,-40986.000000000015,-24760.0,-65746.00000000001,1030.06312081667,1348080.0,0.0,True,executed,2,2,4,5626.83,0.007710432137044698
P75,2024-05-10,10135524.429515973,10133244.429515973,2280.0,MO2406-P-3800,57,0.4,32778.0,-40986.000000000015,-30498.0,-71484.00000000001,1036.6065639860894,1335264.0000000002,0.0,True,executed,2,2,4,5574.23,-0.0056256399752553365
P75,2024-05-13,10092216.465294598,10091076.465294598,1140.0,MO2406-P-3800,57,0.2,32778.0,-40986.000000000015,-31638.0,-72624.00000000001,1032.0357786250247,1322880.0,0.0,True,executed,2,2,4,5520.8,-0.0042728883465819045
P75,2024-05-14,10122624.447303606,10120344.447303606,2280.0,MO2406-P-3800,57,0.4,32778.0,-40986.000000000015,-30498.0,-71484.00000000001,1028.542009009145,1312800.0,0.0,True,executed,2,2,4,5551.68,0.0030130132576502433
P75,2024-05-15,10094377.604977036,10092097.604977036,2280.0,MO2406-P-3800,57,0.4,32778.0,-40986.000000000015,-30498.0,-71484.00000000001,1033.157673430693,1301760.0,0.0,True,executed,2,2,4,5497.23,-0.002790466293955518
P75,2024-05-16,10090928.744223958,10088648.744223958,2280.0,MO2406-P-3800,57,0.4,32778.0,-40986.000000000015,-30498.0,-71484.00000000001,1031.1392469224224,1299600.0,0.0,True,executed,2,2,4,5488.95,-0.0003416615553768487
P75,2024-05-17,10142019.732282728,10140879.732282728,1140.0,MO2406-P-3800,57,0.2,32778.0,-40986.000000000015,-31638.0,-72624.00000000001,1030.9880587694709,1327248.0,0.0,True,executed,2,2,4,5563.23,0.005063061027758664
P75,2024-05-20,10181773.604017293,10180633.604017293,1140.0,MO2406-P-3800,57,0.2,32778.0,-40986.000000000015,-31638.0,-72624.00000000001,1033.8717345659124,1329408.0,0.0,True,executed,2,2,4,5596.78,0.003919719423146617
P75,2024-05-21,10120277.885652632,10119077.885652632,1200.0,MO2406-P-3800,60,0.2,33132.0,-40986.000000000015,-31932.0,-72918.00000000001,1038.281635337793,1314432.0,0.0,True,executed,2,2,4,5536.74,-0.006039784496916889
P75,2024-05-22,10138348.703314016,10136968.703314016,1380.0,MO2406-P-3800,69,0.2,34194.0,-40986.000000000015,-32814.0,-73800.00000000001,1032.8176613842554,1315104.0,0.0,True,executed,2,2,4,5539.66,0.0017856048880835473
P75,2024-05-23,10025347.540806659,9970227.540806659,55119.99999999999,MO2407-P-4650,26,21.2,61073.99999999999,-72282.00000000001,-5954.0,-78236.00000000001,1034.8374926437739,1286160.0,0.0,True,executed,2,2,4,5412.82,-0.011145913976150723
P75,2024-05-24,10009566.214180384,9939886.214180384,69680.0,MO2407-P-4650,26,26.8,61073.99999999999,-72282.00000000001,8606.000000000007,-63676.00000000001,1018.6733737258119,1269888.0,0.0,True,executed,2,2,4,5350.11,-0.0015741425982529478
P75,2024-05-27,9999783.237169845,9947783.237169845,52000.0,MO2407-P-4650,26,20.0,61073.99999999999,-72282.00000000001,-9073.999999999993,-81356.0,1017.0229894614,1280592.0,0.0,True,executed,2,2,4,5404.62,-0.000977362734928433
P75,2024-05-28,9981039.930890478,9915519.930890478,65519.99999999999,MO2407-P-4650,26,25.2,61073.99999999999,-72282.00000000001,4446.0,-67836.00000000001,1016.6937206334159,1266960.0,0.0,True,executed,2,2,4,5348.03,-0.0018743712573385807
P75,2024-05-29,9977734.439089691,9916374.439089691,61360.0,MO2407-P-4650,26,23.6,61073.99999999999,-72282.00000000001,286.0000000000073,-71996.0,1014.508199213259,1268160.0,0.0,True,executed,2,2,4,5351.25,-0.00033117709413788
P75,2024-05-30,9978388.906761434,9925868.906761434,52519.99999999999,MO2407-P-4650,26,20.2,61073.99999999999,-72282.00000000001,-8554.0,-80836.00000000001,1014.4676717419273,1269935.9999999998,0.0,True,executed,2,2,4,5334.3,6.559281325224653e-05
P75,2024-05-31,9993444.279838098,9953924.279838098,39520.0,MO2407-P-4650,26,15.2,61073.99999999999,-72282.00000000001,-21553.999999999993,-93836.0,1015.3730766649339,1275360.0,0.0,True,executed,2,2,4,5355.21,0.0015087979850596511
P75,2024-06-03,9928502.307658873,9864542.307658873,63960.0,MO2407-P-4650,26,24.6,61073.99999999999,-72282.00000000001,2886.0000000000073,-69396.0,1018.0278207759997,1253375.9999999998,0.0,True,executed,2,2,4,5284.62,-0.006498457424758519
P75,2024-06-04,9951232.429447208,9906512.429447208,44720.0,MO2407-P-4650,26,17.2,61073.99999999999,-72282.00000000001,-16353.999999999993,-88636.0,1010.1217883344657,1264464.0000000002,0.0,True,executed,2,2,4,5313.71,0.0022893807226895824
P75,2024-06-05,9939326.173823118,9879526.173823118,59800.0,MO2407-P-4650,26,23.0,61073.99999999999,-72282.00000000001,-1273.9999999999927,-73556.0,1013.744375911325,1250304.0,0.0,True,executed,2,2,4,5244.09,-0.001196460409150668
P75,2024-06-06,9889498.41363161,9781338.41363161,108160.00000000001,MO2407-P-4650,26,41.6,61073.99999999999,-72282.00000000001,47086.00000000002,-25195.999999999993,1012.2398084920294,1224432.0,0.0,True,executed,2,2,4,5130.87,-0.005013192979091197
P75,2024-06-07,9897542.170532864,9803942.170532864,93600.0,MO2407-P-4650,26,36.0,61073.99999999999,-72282.00000000001,32526.000000000007,-39756.00000000001,1003.7569012528041,1227600.0,0.0,True,executed,2,2,4,5153.59,0.0008133634856712924
P75,2024-06-11,9901038.207320582,9869038.207320582,32000.0,MO2407-P-4600,16,20.0,33888.0,-70098.0,-1888.0,-71986.0,1006.0367877185046,1241760.0,0.0,True,executed,2,2,4,5198.92,0.0003532227221145767
P75,2024-06-12,9915725.219094584,9875825.219094584,39900.0,MO2407-P-4600,21,19.0,43953.0,-70098.0,-4053.0,-74151.0,1012.0117740017121,1243344.0,0.0,True,executed,2,2,4,5216.46,0.0014833809815157917
P75,2024-06-13,9878669.84120119,9839109.84120119,39560.0,MO2407-P-4600,23,17.2,47601.0,-70098.0,-8041.0,-78139.0,1012.6221066059269,1235615.9999999998,0.0,True,executed,2,2,4,5180.24,-0.0037370315407728727
P75,2024-06-14,9882699.062980713,9857399.062980713,25300.0,MO2407-P-4600,23,11.0,47601.0,-70098.0,-22301.0,-92399.0,1009.2217795247092,1242912.0,0.0,True,executed,2,2,4,5180.65,0.00040787088183869
P75,2024-06-17,9886569.57430598,9864489.57430598,22080.0,MO2407-P-4600,23,9.6,47601.0,-70098.0,-25521.0,-95619.0,1010.511325266453,1241712.0,0.0,True,executed,2,2,4,5183.97,0.00039164516703382724
P75,2024-06-18,9921828.210139014,9908028.210139014,13800.0,MO2407-P-4600,23,6.0,47601.0,-70098.0,-33801.0,-103899.0,1011.4838330344933,1243344.0,0.0,True,executed,2,2,4,5227.25,0.0035663164627564026
P75,2024-06-19,9871144.609776067,9845944.609776067,25200.0,MO2407-P-4600,30,8.4,53901.0,-70098.0,-28701.0,-98799.0,1016.399637052016,1225440.0,0.0,True,executed,2,2,4,5159.99,-0.005108292472868481
