variant,date,desired_contract,target_qty,cap_qty,raw_full_qty,protected_lots,cap_binding,selected_strike,selected_settle,atm_strike,atm_settle,gain_points,dte
P75,2022-12-27,MO2302-P-5500,27,500,35,3,False,5500.0,9.6,6300.0,154.4,144.8,51
P75,2022-12-28,MO2302-P-5500,23,461,30,3,False,5500.0,10.4,6300.0,167.0,156.6,50
P75,2022-12-29,MO2302-P-5500,21,545,28,3,False,5500.0,8.8,6300.0,173.8,165.0,49
P75,2022-12-30,MO2302-P-5500,23,489,30,3,False,5500.0,9.8,6300.0,167.4,157.6,48
P75,2023-01-03,MO2302-P-5500,30,750,40,3,False,5500.0,6.4,6400.0,148.2,141.79999999999998,44
P75,2023-01-04,MO2302-P-5500,28,1043,37,3,False,5500.0,4.6,6400.0,154.0,149.4,43
P75,2023-01-05,MO2302-P-5500,29,923,38,3,False,5500.0,5.2,6500.0,161.2,156.0,42
P75,2023-01-06,MO2302-P-5500,32,1142,42,3,False,5500.0,4.2,6500.0,150.0,145.8,41
P75,2023-01-09,MO2302-P-5500,34,1142,45,3,False,5500.0,4.2,6500.0,145.0,140.8,38
P75,2023-01-10,MO2302-P-5500,35,1200,46,3,False,5500.0,4.0,6500.0,139.8,135.8,37
P75,2023-01-11,MO2302-P-5500,30,1200,40,3,False,5500.0,4.0,6500.0,153.8,149.8,36
P75,2023-01-12,MO2302-P-5500,31,1200,41,3,False,5500.0,4.0,6500.0,150.6,146.6,35
P75,2023-01-13,MO2302-P-5500,39,2181,52,3,False,5500.0,2.2,6500.0,120.4,118.2,34
P75,2023-01-16,MO2302-P-5500,39,2400,51,3,False,5500.0,2.0,6600.0,131.4,129.4,31
P75,2023-01-17,MO2302-P-5500,43,2666,57,3,False,5500.0,1.8,6600.0,118.0,116.2,30
P75,2023-01-18,MO2303-P-5200,40,1411,53,3,False,5200.0,3.4,6600.0,166.0,162.6,57
P75,2023-01-19,MO2303-P-5200,39,1263,51,3,False,5200.0,3.8,6700.0,179.6,175.79999999999998,56
P75,2023-01-20,MO2303-P-5200,49,1714,65,3,False,5200.0,2.8,6700.0,146.2,143.39999999999998,55
P75,2023-01-30,MO2303-P-5200,42,2400,56,3,False,5200.0,2.0,6800.0,173.4,171.4,45
P75,2023-01-31,MO2303-P-5200,49,2666,65,3,False,5200.0,1.8,6800.0,150.8,149.0,44
P75,2023-02-01,MO2303-P-5200,51,2400,67,3,False,5200.0,2.0,6900.0,157.6,155.6,43
P75,2023-02-02,MO2303-P-5200,50,2666,66,3,False,5200.0,1.8,6900.0,160.0,158.2,42
P75,2023-02-03,MO2303-P-5200,49,2666,65,3,False,5200.0,1.8,6900.0,163.2,161.39999999999998,41
P75,2023-02-06,MO2303-P-5200,45,3000,59,3,False,5200.0,1.6,6900.0,175.0,173.4,38
P75,2023-02-07,MO2303-P-5200,51,3428,67,3,False,5200.0,1.4,6900.0,157.2,155.79999999999998,37
P75,2023-02-08,MO2303-P-5200,45,3428,60,3,False,5200.0,1.4,6900.0,172.0,170.6,36
P75,2023-02-09,MO2303-P-5200,57,24000,75,3,False,5200.0,0.2,7000.0,144.2,144.0,35
P75,2023-02-10,MO2303-P-5200,50,4000,66,3,False,5200.0,1.2,7000.0,164.0,162.8,34
P75,2023-02-13,MO2303-P-5200,46,4000,61,3,False,5200.0,1.2,7100.0,184.6,183.4,31
P75,2023-02-14,MO2303-P-5200,50,4000,66,3,False,5200.0,1.2,7100.0,172.0,170.8,30
P75,2023-02-15,MO2303-P-5200,51,4800,68,3,False,5200.0,1.0,7100.0,167.6,166.6,29
P75,2023-02-16,MO2303-P-5200,60,4800,80,3,False,5200.0,1.0,6900.0,132.0,131.0,28
P75,2023-02-17,MO2303-P-5200,52,4800,69,3,False,5200.0,1.0,6900.0,147.4,146.4,27
P75,2023-02-20,MO2304-P-6000,19,480,25,3,False,6000.0,10.0,7000.0,246.4,236.4,59
P75,2023-02-21,MO2304-P-6000,21,571,27,3,False,6000.0,8.4,7000.0,233.6,225.2,58
P75,2023-02-22,MO2304-P-6000,22,615,29,3,False,6000.0,7.8,7000.0,218.8,211.0,57
P75,2023-02-23,MO2304-P-6000,21,585,27,3,False,6000.0,8.2,7000.0,227.2,219.0,56
P75,2023-02-24,MO2304-P-6000,26,558,34,3,False,6000.0,8.6,6900.0,177.0,168.4,55
P75,2023-02-27,MO2304-P-6000,22,413,29,3,False,6000.0,11.6,6900.0,202.4,190.8,52
P75,2023-02-28,MO2304-P-6000,21,558,28,3,False,6000.0,8.6,7000.0,214.8,206.20000000000002,51
P75,2023-03-01,MO2304-P-6000,24,774,32,3,False,6000.0,6.2,7000.0,194.4,188.20000000000002,50
P75,2023-03-02,MO2304-P-6000,23,800,30,3,False,6000.0,6.0,7000.0,202.8,196.8,49
P75,2023-03-03,MO2304-P-6000,22,800,29,3,False,6000.0,6.0,7000.0,208.8,202.8,48
P75,2023-03-06,MO2304-P-6000,25,1000,33,3,False,6000.0,4.8,7000.0,190.0,185.2,45
P75,2023-03-07,MO2304-P-6000,21,685,28,3,False,6000.0,7.0,6900.0,193.8,186.8,44
P75,2023-03-08,MO2304-P-6000,24,774,31,3,False,6000.0,6.2,6900.0,180.8,174.60000000000002,43
P75,2023-03-09,MO2304-P-6000,24,827,31,3,False,6000.0,5.8,6900.0,179.4,173.6,42
P75,2023-03-10,MO2304-P-6000,24,533,31,3,False,6000.0,9.0,6800.0,164.2,155.2,41
P75,2023-03-13,MO2304-P-6000,29,750,38,3,False,6000.0,6.4,6800.0,141.2,134.79999999999998,38
P75,2023-03-14,MO2304-P-6000,21,480,28,3,False,6000.0,10.0,6800.0,178.0,168.0,37
P75,2023-03-15,MO2304-P-6000,26,857,34,3,False,6000.0,5.6,6800.0,147.8,142.20000000000002,36
P75,2023-03-16,MO2304-P-6000,23,436,30,3,False,6000.0,11.0,6700.0,149.6,138.6,35
P75,2023-03-17,MO2304-P-6000,30,648,39,3,False,6000.0,7.4,6700.0,121.4,114.0,34
P75,2023-03-20,MO2304-P-6000,29,600,38,3,False,6000.0,8.0,6700.0,122.8,114.8,31
P75,2023-03-21,MO2304-P-6000,30,1142,40,3,False,6000.0,4.2,6800.0,126.8,122.6,30
P75,2023-03-22,MO2305-P-6000,25,436,33,3,False,6000.0,11.0,6800.0,164.2,153.2,57
P75,2023-03-23,MO2305-P-6000,21,558,28,3,False,6000.0,8.6,6900.0,199.2,190.6,56
P75,2023-03-24,MO2305-P-6000,22,705,29,3,False,6000.0,6.8,6900.0,187.4,180.6,55
P75,2023-03-27,MO2305-P-6000,24,750,32,3,False,6000.0,6.4,6900.0,178.0,171.6,52
P75,2023-03-28,MO2305-P-6000,28,727,37,3,False,6000.0,6.6,6800.0,142.2,135.6,51
P75,2023-03-29,MO2305-P-6000,26,750,34,3,False,6000.0,6.4,6800.0,151.4,145.0,50
P75,2023-03-30,MO2305-P-6000,26,774,34,3,False,6000.0,6.2,6800.0,148.8,142.60000000000002,49
P75,2023-03-31,MO2305-P-6000,24,960,32,3,False,6000.0,5.0,6900.0,170.6,165.6,48
P75,2023-04-03,MO2305-P-6000,24,1090,31,3,False,6000.0,4.4,7000.0,194.4,190.0,45
P75,2023-04-04,MO2305-P-6000,25,1333,33,3,False,6000.0,3.6,7000.0,181.2,177.6,44
P75,2023-04-06,MO2305-P-6000,26,1200,34,3,False,6000.0,4.0,7000.0,180.4,176.4,42
P75,2023-04-07,MO2305-P-6000,36,1846,47,3,False,6000.0,2.6,7000.0,136.8,134.20000000000002,41
P75,2023-04-10,MO2305-P-6000,28,2181,37,3,False,6000.0,2.2,7000.0,160.0,157.8,38
P75,2023-04-11,MO2305-P-6000,30,2400,39,3,False,6000.0,2.0,7000.0,156.0,154.0,37
P75,2023-04-12,MO2305-P-6000,36,3000,47,3,False,6000.0,1.6,7000.0,134.6,133.0,36
P75,2023-04-13,MO2305-P-6000,30,3000,40,3,False,6000.0,1.6,7000.0,147.0,145.4,35
P75,2023-04-14,MO2305-P-6000,37,3000,49,3,False,6000.0,1.6,7000.0,127.8,126.2,34
P75,2023-04-17,MO2305-P-6000,40,4000,53,3,False,6000.0,1.2,7000.0,116.4,115.2,31
P75,2023-04-18,MO2305-P-6000,36,4800,48,3,False,6000.0,1.0,7000.0,126.0,125.0,30
P75,2023-04-19,MO2306-P-5200,38,12000,50,3,False,5200.0,0.4,7000.0,214.2,213.79999999999998,57
P75,2023-04-20,MO2306-P-5200,40,2400,53,3,False,5200.0,2.0,7000.0,204.4,202.4,56
P75,2023-04-21,MO2306-P-5200,40,2181,53,3,False,5200.0,2.2,6800.0,180.4,178.20000000000002,55
P75,2023-04-24,MO2306-P-5200,44,2181,58,3,False,5200.0,2.2,6700.0,160.8,158.60000000000002,52
P75,2023-04-25,MO2306-P-5200,40,1714,53,3,False,5200.0,2.8,6600.0,163.8,161.0,51
P75,2023-04-26,MO2306-P-5200,43,2181,57,3,False,5200.0,2.2,6600.0,154.4,152.20000000000002,50
P75,2023-04-27,MO2306-P-5200,45,2000,60,3,False,5200.0,2.4,6600.0,146.4,144.0,49
P75,2023-04-28,MO2306-P-5200,49,3000,65,3,False,5200.0,1.6,6700.0,143.6,142.0,48
P75,2023-05-04,MO2306-P-5200,51,3000,68,3,False,5200.0,1.6,6700.0,138.6,137.0,42
P75,2023-05-05,MO2306-P-5200,39,3000,51,3,False,5200.0,1.6,6700.0,173.4,171.8,41
P75,2023-05-08,MO2306-P-5200,48,3428,63,3,False,5200.0,1.4,6700.0,145.0,143.6,38
P75,2023-05-09,MO2306-P-5200,48,3428,64,3,False,5200.0,1.4,6600.0,135.6,134.2,37
P75,2023-05-10,MO2306-P-5200,54,4000,71,3,False,5200.0,1.2,6600.0,123.0,121.8,36
P75,2023-05-11,MO2306-P-5200,52,3428,69,3,False,5200.0,1.4,6600.0,126.4,125.0,35
P75,2023-05-12,MO2306-P-5200,54,3428,71,3,False,5200.0,1.4,6500.0,115.8,114.39999999999999,34
P75,2023-05-15,MO2306-P-5200,48,4000,63,3,False,5200.0,1.2,6600.0,134.6,133.4,31
P75,2023-05-16,MO2306-P-5200,51,4000,67,3,False,5200.0,1.2,6500.0,119.4,118.2,30
P75,2023-05-17,MO2306-P-5200,41,4000,54,3,False,5200.0,1.2,6600.0,151.8,150.60000000000002,29
P75,2023-05-18,MO2306-P-5200,48,4800,63,3,False,5200.0,1.0,6600.0,133.6,132.6,28
P75,2023-05-19,MO2306-P-5200,63,6000,83,3,False,5200.0,0.8,6600.0,102.8,102.0,27
P75,2023-05-22,MO2307-P-5800,24,1000,31,3,False,5800.0,4.8,6600.0,162.4,157.6,59
P75,2023-05-23,MO2307-P-5800,24,615,32,3,False,5800.0,7.8,6500.0,147.4,139.6,58
P75,2023-05-24,MO2307-P-5800,24,705,32,3,False,5800.0,6.8,6500.0,144.0,137.2,57
P75,2023-05-25,MO2307-P-5800,22,571,29,3,False,5800.0,8.4,6500.0,157.4,149.0,56
P75,2023-05-26,MO2307-P-5800,28,774,37,3,False,5800.0,6.2,6500.0,129.6,123.39999999999999,55
P75,2023-05-29,MO2307-P-5800,27,774,35,3,False,5800.0,6.2,6500.0,132.6,126.39999999999999,52
P75,2023-05-30,MO2307-P-5800,22,888,29,3,False,5800.0,5.4,6600.0,163.6,158.2,51
P75,2023-05-31,MO2307-P-5800,21,800,28,3,False,5800.0,6.0,6600.0,171.8,165.8,50
P75,2023-06-01,MO2307-P-5800,23,960,30,3,False,5800.0,5.0,6600.0,160.0,155.0,49
P75,2023-06-02,MO2307-P-5800,30,1200,39,3,False,5800.0,4.0,6600.0,132.2,128.2,48
P75,2023-06-05,MO2307-P-5800,31,1263,41,3,False,5800.0,3.8,6600.0,125.8,122.0,45
P75,2023-06-06,MO2307-P-5800,22,615,29,3,False,5800.0,7.8,6500.0,150.6,142.79999999999998,44
P75,2023-06-07,MO2307-P-5800,23,558,30,3,False,5800.0,8.6,6500.0,150.2,141.6,43
P75,2023-06-08,MO2307-P-5800,27,461,35,3,False,5800.0,10.4,6400.0,121.8,111.39999999999999,42
P75,2023-06-09,MO2307-P-5700,28,1000,37,3,False,5700.0,4.8,6500.0,135.2,130.39999999999998,41
P75,2023-06-12,MO2307-P-5700,34,1714,45,3,False,5700.0,2.8,6500.0,114.4,111.60000000000001,38
P75,2023-06-13,MO2307-P-5700,26,1846,34,3,False,5700.0,2.6,6600.0,155.2,152.6,37
P75,2023-06-14,MO2307-P-5700,30,1846,39,3,False,5700.0,2.6,6600.0,138.0,135.4,36
P75,2023-06-15,MO2307-P-5700,37,2400,49,3,False,5700.0,2.0,6600.0,114.6,112.6,35
P75,2023-06-16,MO2307-P-5700,33,3428,43,3,False,5700.0,1.4,6700.0,138.0,136.6,34
P75,2023-06-19,MO2307-P-5700,36,3428,48,3,False,5700.0,1.4,6700.0,126.0,124.6,31
P75,2023-06-20,MO2307-P-5700,38,4000,50,3,False,5700.0,1.2,6700.0,121.2,120.0,30
P75,2023-06-21,MO2308-P-5700,31,1500,41,3,False,5700.0,3.2,6500.0,129.0,125.8,57
P75,2023-06-26,MO2308-P-5700,26,774,34,3,False,5700.0,6.2,6400.0,133.8,127.60000000000001,52
P75,2023-06-27,MO2308-P-5700,26,1200,34,3,False,5700.0,4.0,6500.0,149.4,145.4,51
P75,2023-06-28,MO2308-P-5700,24,1333,31,3,False,5700.0,3.6,6500.0,156.6,153.0,50
P75,2023-06-29,MO2308-P-5700,28,1411,37,3,False,5700.0,3.4,6500.0,139.4,136.0,49
P75,2023-06-30,MO2308-P-5700,28,2400,37,3,False,5700.0,2.0,6600.0,150.4,148.4,48
P75,2023-07-03,MO2308-P-5700,30,2400,40,3,False,5700.0,2.0,6600.0,140.6,138.6,45
P75,2023-07-04,MO2308-P-5700,34,3000,45,3,False,5700.0,1.6,6600.0,128.0,126.4,44
P75,2023-07-05,MO2308-P-5700,28,2400,37,3,False,5700.0,2.0,6600.0,149.4,147.4,43
P75,2023-07-06,MO2308-P-5700,24,2181,32,3,False,5700.0,2.2,6600.0,166.4,164.20000000000002,42
P75,2023-07-07,MO2308-P-5700,30,2181,40,3,False,5700.0,2.2,6500.0,127.8,125.6,41
P75,2023-07-10,MO2308-P-5700,32,2400,42,3,False,5700.0,2.0,6500.0,122.6,120.6,38
P75,2023-07-11,MO2308-P-5700,30,3000,39,3,False,5700.0,1.6,6600.0,138.2,136.6,37
P75,2023-07-12,MO2308-P-5700,27,2181,36,3,False,5700.0,2.2,6500.0,135.2,133.0,36
P75,2023-07-13,MO2308-P-5700,40,2400,53,3,False,5700.0,2.0,6500.0,98.6,96.6,35
P75,2023-07-14,MO2308-P-5700,42,2400,55,3,False,5700.0,2.0,6500.0,94.2,92.2,34
P75,2023-07-17,MO2308-P-5700,38,2666,50,3,False,5700.0,1.8,6500.0,101.6,99.8,31
P75,2023-07-18,MO2308-P-5700,36,3428,48,3,False,5700.0,1.4,6500.0,104.0,102.6,30
P75,2023-07-19,MO2309-P-5200,38,2666,50,3,False,5200.0,1.8,6500.0,160.0,158.2,57
P75,2023-07-20,MO2309-P-5200,39,2666,51,3,False,5200.0,1.8,6400.0,144.2,142.39999999999998,56
P75,2023-07-21,MO2309-P-5200,39,2666,52,3,False,5200.0,1.8,6400.0,142.4,140.6,55
P75,2023-07-24,MO2309-P-5200,38,3000,50,3,False,5200.0,1.6,6400.0,146.6,145.0,52
P75,2023-07-25,MO2309-P-5200,41,4000,54,3,False,5200.0,1.2,6500.0,148.0,146.8,51
P75,2023-07-26,MO2309-P-5200,36,3428,48,3,False,5200.0,1.4,6500.0,159.0,157.6,50
P75,2023-07-27,MO2309-P-5200,44,4000,58,3,False,5200.0,1.2,6400.0,127.8,126.6,49
P75,2023-07-28,MO2309-P-5200,39,4000,51,3,False,5200.0,1.2,6500.0,153.0,151.8,48
P75,2023-07-31,MO2309-P-5200,46,4000,61,3,False,5200.0,1.2,6500.0,130.8,129.60000000000002,45
P75,2023-08-01,MO2309-P-5200,44,24000,58,3,False,5200.0,0.2,6500.0,137.4,137.20000000000002,44
P75,2023-08-02,MO2309-P-5200,42,4000,56,3,False,5200.0,1.2,6500.0,142.4,141.20000000000002,43
P75,2023-08-03,MO2309-P-5200,42,4800,56,3,False,5200.0,1.0,6500.0,140.4,139.4,42
P75,2023-08-04,MO2309-P-5200,54,4000,72,3,False,5200.0,1.2,6500.0,113.0,111.8,41
P75,2023-08-07,MO2309-P-5200,50,24000,66,3,False,5200.0,0.2,6500.0,118.8,118.6,38
P75,2023-08-08,MO2309-P-5200,45,4800,60,3,False,5200.0,1.0,6500.0,129.2,128.2,37
P75,2023-08-09,MO2309-P-5200,56,4800,74,3,False,5200.0,1.0,6400.0,100.0,99.0,36
P75,2023-08-10,MO2309-P-5200,55,4800,73,3,False,5200.0,1.0,6400.0,102.6,101.6,35
P75,2023-08-11,MO2309-P-5200,46,4800,61,3,False,5200.0,1.0,6300.0,110.8,109.8,34
P75,2023-08-14,MO2309-P-5200,57,4800,75,3,False,5200.0,1.0,6300.0,91.4,90.4,31
P75,2023-08-15,MO2309-P-5200,42,4800,56,3,False,5200.0,1.0,6300.0,116.6,115.6,30
P75,2023-08-16,MO2309-P-5200,42,2181,56,3,False,5200.0,2.2,6200.0,108.8,106.6,29
P75,2023-08-17,MO2309-P-5200,63,3428,83,3,False,5200.0,1.4,6200.0,77.6,76.19999999999999,28
P75,2023-08-18,MO2309-P-5200,47,2181,62,3,False,5200.0,2.2,6100.0,92.0,89.8,27
P75,2023-08-21,MO2310-P-5500,17,269,22,3,False,5500.0,17.8,6100.0,176.4,158.6,59
P75,2023-08-22,MO2310-P-5400,23,461,30,3,False,5400.0,10.4,6100.0,155.0,144.6,58
P75,2023-08-23,MO2310-P-5400,18,269,23,3,False,5400.0,17.8,6000.0,170.6,152.79999999999998,57
P75,2023-08-24,MO2310-P-5300,21,461,28,3,False,5300.0,10.4,6000.0,161.8,151.4,56
P75,2023-08-25,MO2310-P-5300,18,205,23,3,False,5300.0,23.4,5900.0,174.8,151.4,55
P75,2023-08-28,MO2310-P-5200,21,289,28,3,False,5200.0,16.6,5900.0,175.0,158.4,52
P75,2023-08-29,MO2310-P-5200,27,857,35,3,False,5200.0,5.6,6100.0,162.0,156.4,51
P75,2023-08-30,MO2310-P-5200,33,1200,44,3,False,5200.0,4.0,6100.0,132.6,128.6,50
P75,2023-08-31,MO2310-P-5200,31,1333,41,3,False,5200.0,3.6,6100.0,139.0,135.4,49
P75,2023-09-01,MO2310-P-5200,33,1846,43,3,False,5200.0,2.6,6100.0,131.8,129.20000000000002,48
P75,2023-09-04,MO2310-P-5200,36,3000,48,3,False,5200.0,1.6,6200.0,128.0,126.4,45
P75,2023-09-05,MO2310-P-5200,31,1846,41,3,False,5200.0,2.6,6200.0,145.8,143.20000000000002,44
P75,2023-09-06,MO2310-P-5200,35,2400,46,3,False,5200.0,2.0,6200.0,132.4,130.4,43
P75,2023-09-07,MO2310-P-5200,30,1200,39,3,False,5200.0,4.0,6100.0,141.4,137.4,42
P75,2023-09-08,MO2310-P-5200,31,1333,41,3,False,5200.0,3.6,6100.0,138.0,134.4,41
P75,2023-09-11,MO2310-P-5200,33,2000,43,3,False,5200.0,2.4,6200.0,142.6,140.2,38
P75,2023-09-12,MO2310-P-5200,35,2181,46,3,False,5200.0,2.2,6200.0,131.2,129.0,37
P75,2023-09-13,MO2310-P-5200,33,1411,43,3,False,5200.0,3.4,6100.0,130.2,126.79999999999998,36
P75,2023-09-14,MO2310-P-5200,30,1714,40,3,False,5200.0,2.8,6100.0,136.0,133.2,35
P75,2023-09-15,MO2310-P-5200,33,1714,44,3,False,5200.0,2.8,6100.0,124.2,121.4,34
P75,2023-09-18,MO2310-P-5200,36,2000,48,3,False,5200.0,2.4,6100.0,115.0,112.6,31
P75,2023-09-19,MO2310-P-5200,42,2000,56,3,False,5200.0,2.4,6000.0,91.6,89.19999999999999,30
P75,2023-09-20,MO2311-P-5200,24,750,31,3,False,5200.0,6.4,6000.0,162.6,156.2,57
P75,2023-09-21,MO2311-P-5200,27,666,35,3,False,5200.0,7.2,5900.0,135.2,127.99999999999999,56
P75,2023-09-22,MO2311-P-5200,24,1263,32,3,False,5200.0,3.8,6100.0,167.4,163.6,55
P75,2023-09-25,MO2311-P-5200,30,1142,39,3,False,5200.0,4.2,6000.0,134.0,129.8,52
P75,2023-09-26,MO2311-P-5200,26,1200,34,3,False,5200.0,4.0,6000.0,145.0,141.0,51
P75,2023-09-27,MO2311-P-5200,33,1263,43,3,False,5200.0,3.8,6000.0,122.4,118.60000000000001,50
P75,2023-09-28,MO2311-P-5200,27,1500,35,3,False,5200.0,3.2,6100.0,154.4,151.20000000000002,49
P75,2023-10-09,MO2311-P-5200,28,2666,37,3,False,5200.0,1.8,6100.0,144.6,142.79999999999998,38
P75,2023-10-10,MO2311-P-5200,39,2181,52,3,False,5200.0,2.2,6000.0,100.0,97.8,37
P75,2023-10-11,MO2311-P-5200,28,2666,37,3,False,5200.0,1.8,6100.0,142.6,140.79999999999998,36
P75,2023-10-12,MO2311-P-5200,37,3428,49,3,False,5200.0,1.4,6100.0,114.0,112.6,35
P75,2023-10-13,MO2311-P-5200,35,3000,46,3,False,5200.0,1.6,6100.0,117.6,116.0,34
P75,2023-10-16,MO2311-P-5200,40,1500,53,3,False,5200.0,3.2,6000.0,96.8,93.6,31
P75,2023-10-17,MO2311-P-5200,36,2000,48,3,False,5200.0,2.4,6000.0,105.8,103.39999999999999,30
P75,2023-10-18,MO2312-P-5200,24,827,31,3,False,5200.0,5.8,5900.0,146.0,140.2,57
P75,2023-10-19,MO2312-P-5200,23,461,30,3,False,5200.0,10.4,5800.0,140.2,129.79999999999998,56
P75,2023-10-20,MO2312-P-5200,17,228,22,3,False,5200.0,21.0,5800.0,179.0,158.0,55
P75,2023-10-23,MO2312-P-5100,18,143,24,3,False,5100.0,33.4,5600.0,168.4,135.0,52
P75,2023-10-24,MO2312-P-5000,21,285,28,3,False,5000.0,16.8,5700.0,173.4,156.6,51
P75,2023-10-25,MO2312-P-5000,21,521,28,3,False,5000.0,9.2,5800.0,179.8,170.60000000000002,50
P75,2023-10-26,MO2312-P-5000,25,827,33,3,False,5000.0,5.8,5800.0,154.4,148.6,49
P75,2023-10-27,MO2312-P-5000,31,1333,41,3,False,5000.0,3.6,5900.0,138.8,135.20000000000002,48
P75,2023-10-30,MO2312-P-5000,31,1714,41,3,False,5000.0,2.8,6000.0,153.6,150.79999999999998,45
P75,2023-10-31,MO2312-P-5000,27,2000,35,3,False,5000.0,2.4,6000.0,170.2,167.79999999999998,44
P75,2023-11-01,MO2312-P-5000,26,2181,34,3,False,5000.0,2.2,6000.0,171.4,169.20000000000002,43
P75,2023-11-02,MO2312-P-5000,30,2000,39,3,False,5000.0,2.4,5900.0,141.4,139.0,42
P75,2023-11-03,MO2312-P-5000,30,3000,40,3,False,5000.0,1.6,6000.0,148.2,146.6,41
P75,2023-11-06,MO2312-P-5000,37,3000,49,3,False,5000.0,1.6,6100.0,136.8,135.20000000000002,38
P75,2023-11-07,MO2312-P-5000,39,3428,52,3,False,5000.0,1.4,6100.0,132.0,130.6,37
P75,2023-11-08,MO2312-P-5000,44,4000,58,3,False,5000.0,1.2,6100.0,121.0,119.8,36
P75,2023-11-09,MO2312-P-5000,36,4000,48,3,False,5000.0,1.2,6100.0,140.0,138.8,35
P75,2023-11-10,MO2312-P-5000,34,3000,45,3,False,5000.0,1.6,6100.0,148.0,146.4,34
P75,2023-11-13,MO2312-P-5000,46,3428,61,3,False,5000.0,1.4,6100.0,115.8,114.39999999999999,31
P75,2023-11-14,MO2312-P-5000,35,4800,46,3,False,5000.0,1.0,6200.0,157.6,156.6,30
P75,2023-11-15,MO2312-P-5000,43,6000,57,3,False,5000.0,0.8,6200.0,130.0,129.2,29
P75,2023-11-16,MO2312-P-5000,48,4800,63,3,False,5000.0,1.0,6100.0,110.2,109.2,28
P75,2023-11-17,MO2312-P-5000,44,6000,58,3,False,5000.0,0.8,6200.0,127.0,126.2,27
P75,2023-11-20,MO2401-P-5000,27,2666,36,3,False,5000.0,1.8,6300.0,213.4,211.6,59
P75,2023-11-21,MO2401-P-5000,31,3000,41,3,False,5000.0,1.6,6200.0,179.2,177.6,58
P75,2023-11-22,MO2401-P-5000,33,2400,44,3,False,5000.0,2.0,6100.0,158.0,156.0,57
P75,2023-11-23,MO2401-P-5000,33,2666,44,3,False,5000.0,1.8,6200.0,168.2,166.39999999999998,56
P75,2023-11-24,MO2401-P-5000,33,2400,43,3,False,5000.0,2.0,6100.0,160.8,158.8,55
P75,2023-11-27,MO2401-P-5000,32,2400,42,3,False,5000.0,2.0,6100.0,162.4,160.4,52
P75,2023-11-28,MO2401-P-5000,36,2400,47,3,False,5000.0,2.0,6100.0,150.8,148.8,51
P75,2023-11-29,MO2401-P-5000,31,2400,41,3,False,5000.0,2.0,6100.0,166.6,164.6,50
P75,2023-11-30,MO2401-P-5000,27,2181,36,3,False,5000.0,2.2,6100.0,187.2,185.0,49
P75,2023-12-01,MO2401-P-5000,34,2666,45,3,False,5000.0,1.8,6100.0,155.2,153.39999999999998,48
P75,2023-12-04,MO2401-P-5000,30,2181,39,3,False,5000.0,2.2,6100.0,176.0,173.8,45
P75,2023-12-05,MO2401-P-5000,25,923,33,3,False,5000.0,5.2,6000.0,189.8,184.60000000000002,44
P75,2023-12-06,MO2401-P-5000,30,1043,40,3,False,5000.0,4.6,6000.0,161.0,156.4,43
P75,2023-12-07,MO2401-P-5000,33,1500,44,3,False,5000.0,3.2,6000.0,145.6,142.4,42
P75,2023-12-08,MO2401-P-5000,32,1500,42,3,False,5000.0,3.2,6000.0,147.2,144.0,41
P75,2023-12-11,MO2401-P-5000,32,2666,42,3,False,5000.0,1.8,6100.0,159.0,157.2,38
P75,2023-12-12,MO2401-P-5000,33,3000,44,3,False,5000.0,1.6,6100.0,149.2,147.6,37
P75,2023-12-13,MO2401-P-5000,38,2000,50,3,False,5000.0,2.4,6000.0,126.6,124.19999999999999,36
P75,2023-12-14,MO2401-P-5000,33,2400,43,3,False,5000.0,2.0,6000.0,141.0,139.0,35
P75,2023-12-15,MO2401-P-5000,27,2181,36,3,False,5000.0,2.2,6000.0,163.0,160.8,34
P75,2023-12-18,MO2401-P-5000,27,2400,35,3,False,5000.0,2.0,5900.0,150.8,148.8,31
P75,2023-12-19,MO2401-P-5000,29,3000,38,3,False,5000.0,1.6,5900.0,141.4,139.8,30
P75,2023-12-20,MO2401-P-5000,26,1846,34,3,False,5000.0,2.6,5800.0,138.6,136.0,29
P75,2023-12-21,MO2402-P-5100,20,452,26,3,False,5100.0,10.6,5800.0,172.0,161.4,60
P75,2023-12-22,MO2402-P-5100,21,342,28,3,False,5100.0,14.0,5700.0,151.2,137.2,59
P75,2023-12-25,MO2402-P-5100,21,363,28,3,False,5100.0,13.2,5700.0,150.0,136.8,56
P75,2023-12-26,MO2402-P-5100,15,224,20,3,False,5100.0,21.4,5700.0,191.6,170.2,55
P75,2023-12-27,MO2402-P-5000,21,452,27,3,False,5000.0,10.6,5700.0,168.4,157.8,54
P75,2023-12-28,MO2402-P-5000,26,1043,34,3,False,5000.0,4.6,5800.0,150.4,145.8,53
P75,2023-12-29,MO2402-P-5000,28,1263,37,3,False,5000.0,3.8,5900.0,150.4,146.6,52
P75,2024-01-02,MO2402-P-5000,23,1263,30,3,False,5000.0,3.8,5900.0,178.0,174.2,48
P75,2024-01-03,MO2402-P-5000,29,1090,38,3,False,5000.0,4.4,5800.0,135.0,130.6,47
P75,2024-01-04,MO2402-P-5000,24,960,31,3,False,5000.0,5.0,5800.0,159.6,154.6,46
P75,2024-01-05,MO2402-P-5000,21,600,27,3,False,5000.0,8.0,5700.0,159.4,151.4,45
