date,spot_close,active_contract_after_close,im_close_after_actions,base_lots,grid_lots,total_lots,futures_pnl,futures_cost,futures_net_flow,p0_interest,p0_nav,margin_reserve_end,buffer_shortfall,grid_anchor,frozen_grid_anchor,pending_grid_entries,pending_grid_exits,rolled,roll_from,roll_to
2023-10-11,6059.4,IM2310,6040.4,2,1,3,2640.0000000003274,0.0,2640.0000000003274,1048.8697906767488,10031261.219912488,1087271.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-10-12,6104.46,IM2310,6093.0,2,1,3,28800.0,0.0,28800.0,1049.1631519910115,10061110.383064479,1096740.0,0.0,7351.44,7351.44,0,0,False,,
2023-10-13,6081.87,IM2310,6084.2,2,1,3,-7919.999999999891,0.0,-7919.999999999891,1051.553938121006,10054241.9370026,1095156.0,0.0,7351.44,7351.44,0,0,False,,
2023-10-16,6024.36,IM2310,6013.4,2,1,3,-39480.00000000011,0.0,-39480.00000000011,1050.9340529723897,10015812.871055571,1082412.0,0.0,7351.44,7351.44,0,0,False,,
2023-10-17,6011.37,IM2311,5994.4,2,1,3,-2519.999999999891,720.0600000000001,-3240.0599999998917,1047.9210993467204,10013620.732154919,1078991.9999999998,0.0,7351.44,7351.44,0,0,True,IM2310,IM2311
2023-10-18,5908.01,IM2311,5887.4,2,1,3,-59039.99999999978,0.0,-59039.99999999978,1048.065132013747,9955628.797286933,1059731.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-10-19,5842.89,IM2311,5830.4,2,1,3,-32639.99999999978,0.0,-32639.99999999978,1043.521732209738,9924032.319019143,1049471.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-10-20,5774.32,IM2311,5766.2,2,1,3,-50160.00000000022,0.0,-50160.00000000022,1041.0188840687783,9874913.33790321,1037915.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-10-23,5638.14,IM2311,5602.0,2,1,3,-92519.99999999988,0.0,-92519.99999999988,1036.6126068811861,9783429.950510092,1008359.9999999999,0.0,7351.44,7351.44,0,0,False,,
2023-10-24,5719.32,IM2311,5675.2,2,1,3,51959.99999999967,0.0,51959.99999999967,1029.3482943519089,9836419.298804443,1021535.9999999999,0.0,7351.44,7351.44,0,0,False,,
2023-10-25,5778.9,IM2311,5739.6,2,1,3,35640.00000000033,0.0,35640.00000000033,1034.0185479670206,9873093.31735241,1033127.9999999999,0.0,7351.44,7351.44,0,0,False,,
2023-10-26,5811.69,IM2311,5780.8,2,1,3,14759.999999999673,0.0,14759.999999999673,1036.9607618931616,9888890.278114304,1040543.9999999999,0.0,7351.44,7351.44,0,0,False,,
2023-10-27,5916.68,IM2311,5907.0,2,1,3,83400.0,0.0,83400.0,1037.9438797160326,9973328.22199402,1063259.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-10-30,6006.56,IM2311,5975.0,2,1,3,43680.00000000011,0.0,43680.00000000011,1045.1840929582047,10018053.406086978,1075499.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-10-31,5969.34,IM2311,5945.0,2,1,3,-29400.0,0.0,-29400.0,1048.9947256969044,9989702.400812674,1070099.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-11-01,5958.42,IM2311,5936.2,2,1,3,-2159.9999999996726,0.0,-2159.9999999996726,1046.3024875419947,9988588.703300217,1068515.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-11-02,5885.25,IM2311,5877.4,2,1,3,-30360.00000000022,0.0,-30360.00000000022,1046.3576557704089,9959275.060955988,1057931.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-11-03,5973.17,IM2311,5958.0,2,1,3,50639.99999999978,0.0,50639.99999999978,1044.16059916464,10010959.221555153,1072440.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-06,6096.57,IM2311,6085.8,2,1,3,65280.00000000011,0.0,65280.00000000011,1048.521500869028,10077287.743056022,1095443.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-11-07,6116.76,IM2311,6098.0,2,1,3,18480.00000000011,0.0,18480.00000000011,1053.6036281411803,10096821.346684163,1097640.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-08,6138.94,IM2311,6110.6,2,1,3,-5039.999999999782,0.0,-5039.999999999782,1055.637393435751,10092836.984077599,1099908.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-09,6100.69,IM2311,6072.2,2,1,3,-16920.000000000437,0.0,-16920.000000000437,1054.9039680817611,10076971.88804568,1092996.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-10,6088.56,IM2311,6066.0,2,1,3,-3119.999999999891,0.0,-3119.999999999891,1053.8537366669007,10074905.741782347,1091880.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-13,6144.63,IM2311,6124.0,2,1,3,27480.00000000011,0.0,27480.00000000011,1053.7422809815257,10103439.48406333,1102320.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-14,6181.98,IM2312,6123.2,2,1,3,32639.99999999978,737.316,31902.68399999978,1055.8647441482483,10136398.032807479,1102175.9999999998,0.0,7351.44,7351.44,0,0,True,IM2311,IM2312
2023-11-15,6207.27,IM2312,6153.4,2,1,3,12960.000000000218,0.0,12960.000000000218,1059.7477960533229,10150417.780603532,1107612.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-16,6145.15,IM2312,6088.8,2,1,3,-26280.00000000011,0.0,-26280.00000000011,1060.7547015484183,10125198.535305081,1095984.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-17,6199.23,IM2312,6153.2,2,1,3,27000.0,0.0,27000.0,1059.160397999275,10153257.69570308,1107575.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-11-20,6253.28,IM2312,6213.8,2,1,3,37560.00000000022,0.0,37560.00000000022,1061.0920570702679,10191878.78776015,1118483.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-11-21,6212.13,IM2312,6161.8,2,1,3,-23880.00000000011,0.0,-23880.00000000011,1064.342905690398,10169063.13066584,1109124.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-22,6132.97,IM2312,6093.0,2,1,3,-35880.00000000011,0.0,-35880.00000000011,1062.7645071411528,10134245.895172982,1096740.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-23,6197.53,IM2312,6176.6,2,1,3,36360.00000000022,0.0,36360.00000000022,1060.1330053045176,10171666.028178286,1111788.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-24,6115.41,IM2312,6081.0,2,1,3,-52320.00000000044,0.0,-52320.00000000044,1062.757339592438,10120408.785517879,1094580.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-27,6111.36,IM2312,6081.2,2,1,3,-5879.999999999563,0.0,-5879.999999999563,1058.763236975122,10115587.548754854,1094615.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-11-28,6143.3,IM2312,6097.2,2,1,3,12839.999999999782,0.0,12839.999999999782,1058.193465063846,10129485.742219917,1097496.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-29,6113.37,IM2312,6074.6,2,1,3,-15000.0,0.0,-15000.0,1059.4859400770445,10115545.228159994,1093428.0,0.0,7351.44,7351.44,0,0,False,,
2023-11-30,6080.55,IM2312,6036.0,2,1,3,-26880.00000000011,0.0,-26880.00000000011,1058.3278575129325,10089723.556017507,1086480.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-01,6130.05,IM2312,6092.2,2,1,3,39600.0,0.0,39600.0,1056.113905676925,10130379.669923184,1096596.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-04,6114.39,IM2312,6058.6,2,1,3,-12719.99999999989,0.0,-12719.99999999989,1059.696374458988,10118719.366297644,1090548.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-05,5992.6,IM2312,5958.2,2,1,3,-57119.99999999989,0.0,-57119.99999999989,1059.0380304005455,10062658.404328045,1072475.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-12-06,6023.8,IM2312,5997.8,2,1,3,14880.00000000011,0.0,14880.00000000011,1054.5817840767959,10078592.986112121,1079604.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-07,6020.83,IM2312,6014.2,2,1,3,14879.999999999563,0.0,14879.999999999563,1055.614828826255,10094528.600940948,1082556.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-08,6003.14,IM2312,6000.8,2,1,3,-8639.999999999782,0.0,-8639.999999999782,1057.1378550646725,10086945.738796012,1080143.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-12-11,6075.08,IM2312,6070.6,2,1,3,36960.00000000022,0.0,36960.00000000022,1056.5312937313454,10124962.270089744,1092708.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-12,6078.99,IM2401,6045.0,2,1,3,5039.999999999782,727.44,4312.559999999783,1059.5169701785876,10130334.34705992,1088099.9999999998,0.0,7351.44,7351.44,0,0,True,IM2312,IM2401
2023-12-13,6019.55,IM2401,5982.0,2,1,3,-30000.0,0.0,-30000.0,1060.687670271543,10101395.034730192,1076759.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-12-14,5991.86,IM2401,5956.0,2,1,3,-20400.0,0.0,-20400.0,1058.6232055743335,10082053.657935767,1072080.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-15,5951.6,IM2401,5903.0,2,1,3,-38280.00000000011,0.0,-38280.00000000011,1056.9033716264212,10044830.561307393,1062540.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-18,5857.01,IM2401,5831.6,2,1,3,-43439.99999999978,0.0,-43439.99999999978,1053.6560415814752,10002444.217348974,1049688.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-19,5863.54,IM2401,5838.0,2,1,3,-960.0000000002183,0.0,-960.0000000002183,1050.1915533494885,10002534.408902323,1050840.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-20,5761.31,IM2401,5745.0,2,1,3,-42959.99999999967,0.0,-42959.99999999967,1050.0669992753155,9960624.475901598,1034099.9999999998,0.0,7351.44,7351.44,0,0,False,,
2023-12-21,5798.91,IM2401,5770.2,2,1,3,12959.999999999673,0.0,12959.999999999673,1047.1144726573664,9974631.590374256,1038635.9999999999,0.0,7351.44,7351.44,0,0,False,,
2023-12-22,5733.91,IM2401,5722.8,2,1,3,-34080.00000000011,0.0,-34080.00000000011,1048.2254695591603,9941599.815843815,1030103.9999999999,0.0,7351.44,7351.44,0,0,False,,
2023-12-25,5735.73,IM2401,5717.6,2,1,3,-2039.9999999997817,0.0,-2039.9999999997817,1045.3515550186328,9940605.167398833,1029168.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-26,5651.59,IM2401,5636.6,2,1,3,-43319.99999999989,0.0,-43319.99999999989,1045.344675338226,9898330.51207417,1014587.9999999999,0.0,7351.44,7351.44,0,0,False,,
2023-12-27,5696.16,IM2401,5673.0,2,1,3,20519.99999999989,0.0,20519.99999999989,1042.095989415278,9919892.608063586,1021140.0,0.0,7351.44,7351.44,0,0,False,,
2023-12-28,5805.53,IM2401,5803.4,2,1,3,76560.00000000022,0.0,76560.00000000022,1043.856729419848,9997496.464793006,1044611.9999999999,0.0,7351.44,7351.44,0,0,False,,
2023-12-29,5887.24,IM2401,5894.8,2,1,3,51239.99999999978,0.0,51239.99999999978,1050.2065972509633,10049786.671390258,1061064.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-02,5854.75,IM2401,5833.6,2,1,3,-22560.00000000022,0.0,-22560.00000000022,1054.410551981987,10028281.08194224,1050048.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-03,5824.04,IM2401,5809.4,2,1,3,-31319.99999999989,0.0,-31319.99999999989,1053.180084183136,9998014.262026424,1045691.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-01-04,5783.02,IM2401,5765.2,2,1,3,-23159.999999999673,0.0,-23159.999999999673,1050.140648778515,9975904.402675202,1037735.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-01-05,5675.81,IM2401,5664.8,2,1,3,-57000.0,0.0,-57000.0,1048.4803485115265,9919952.883023713,1019664.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-08,5543.57,IM2401,5480.2,2,1,3,-95400.0,0.0,-95400.0,1044.0369401781418,9825596.91996389,986435.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-01-09,5553.3,IM2401,5513.4,2,1,3,-2280.000000000109,0.0,-2280.000000000109,1036.8664030920895,9824353.786366982,992411.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-01-10,5512.07,IM2401,5484.6,2,1,3,-1560.0000000002183,0.0,-1560.0000000002183,1036.0195719105052,9823829.805938892,987227.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-01-11,5611.11,IM2401,5595.2,2,1,3,55200.0,0.0,55200.0,1036.5662095128314,9880066.372148406,1007135.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-01-12,5574.49,IM2401,5551.0,2,1,3,-14880.00000000011,0.0,-14880.00000000011,1040.827685247488,9866227.199833654,999179.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-01-15,5559.38,IM2401,5530.2,2,1,3,-16559.999999999673,0.0,-16559.999999999673,1040.1375672858396,9850707.33740094,995435.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-01-16,5539.47,IM2402,5464.6,2,1,3,-15480.00000000011,658.6560000000001,-16138.656000000108,1038.7562148888787,9835607.43761583,983627.9999999999,0.0,7351.44,7351.44,0,0,True,IM2401,IM2402
2024-01-17,5389.12,IM2402,5258.6,2,1,3,-88680.00000000012,0.0,-88680.00000000012,1038.3700628185145,9747965.80767865,946548.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-18,5373.42,IM2402,5272.8,2,1,3,-73680.00000000012,0.0,-73680.00000000012,1032.43899584936,9675318.246674499,949103.9999999999,0.0,7351.44,7351.44,0,0,False,,
2024-01-19,5306.99,IM2402,5217.4,2,1,3,25680.00000000011,0.0,25680.00000000011,1023.6173388499977,9702021.864013348,939131.9999999998,0.0,7351.44,7351.44,1,0,False,,
2024-01-22,5000.83,IM2402,4830.4,2,2,4,-216960.00000000023,96.60799999999999,-217056.60800000024,1027.9195249710158,9485993.17553832,1159296.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-23,5079.63,IM2402,4998.0,2,2,4,128640.00000000032,0.0,128640.00000000032,976.7525026654622,9615609.928040985,1199520.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-24,5143.41,IM2402,5090.8,2,2,4,18879.999999999563,0.0,18879.999999999563,987.2386045239085,9635477.166645508,1221792.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-25,5316.2,IM2402,5306.6,2,2,4,185120.00000000044,0.0,185120.00000000044,986.9565170813333,9821584.12316259,1273584.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-26,5269.76,IM2402,5216.8,2,2,4,-39200.0,0.0,-39200.0,1002.7121603042996,9783386.835322894,1252032.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-29,5131.25,IM2402,5063.0,2,2,4,-110240.00000000015,0.0,-110240.00000000015,1000.7596062228599,9674147.594929118,1215120.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-30,4984.66,IM2402,4907.2,2,2,4,-125440.00000000015,0.0,-125440.00000000015,992.275352313273,9549699.870281432,1177728.0,0.0,7351.44,7351.44,0,0,False,,
2024-01-31,4785.03,IM2402,4727.2,2,2,4,-147359.99999999985,0.0,-147359.99999999985,982.0633925015502,9403321.933673933,1134528.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-01,4750.44,IM2402,4699.2,2,2,4,-34240.000000000146,0.0,-34240.000000000146,969.9602373517153,9370051.893911285,1127808.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-02,4574.67,IM2402,4507.2,2,2,4,-182559.99999999985,0.0,-182559.99999999985,966.8458190851044,9188458.739730371,1081728.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-05,4293.07,IM2402,4176.6,2,2,4,-162240.00000000015,0.0,-162240.00000000015,950.9496228262628,9027169.689353198,1002384.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-06,4592.44,IM2402,4609.0,2,2,4,238080.0000000003,0.0,238080.0000000003,941.3371640866694,9266191.026517285,1106160.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-07,4797.85,IM2402,4825.0,2,2,4,157759.99999999985,0.0,157759.99999999985,957.2019444148091,9424908.2284617,1158000.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-08,4993.1,IM2402,5002.4,2,2,4,178400.0,0.0,178400.0,969.7390371271233,9604277.967498826,1200575.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-02-19,5029.59,IM2403,4954.6,2,2,4,-8480.000000000291,795.2,-9275.200000000288,985.7854507454787,9595988.552949568,1189104.0,0.0,7351.44,7351.44,0,0,True,IM2402,IM2403
2024-02-20,5046.01,IM2403,4989.0,2,2,4,33919.99999999971,0.0,33919.99999999971,986.1587798384462,9630894.711729407,1197360.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-21,5073.48,IM2403,5001.4,2,2,4,61440.000000000146,0.0,61440.000000000146,989.284942437599,9693323.996671844,1200335.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-02-22,5151.53,IM2403,5122.4,2,2,4,19040.000000000146,0.0,19040.000000000146,996.2590335610047,9713360.255705405,1229375.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-02-23,5225.67,IM2403,5217.0,2,2,4,75039.99999999942,0.0,75039.99999999942,995.202861307238,9789395.458566712,1252080.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-26,5255.4,IM2403,5215.0,2,2,4,29120.000000000437,0.0,29120.000000000437,1001.4588094661277,9819516.91737618,1251600.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-27,5394.03,IM2403,5386.0,2,2,4,97279.99999999956,0.0,97279.99999999956,1005.0484742332301,9917801.965850413,1292640.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-28,5152.05,IM2403,5117.6,2,2,4,-127200.0,0.0,-127200.0,1011.7635310178907,9791613.72938143,1228224.0,0.0,7351.44,7351.44,0,0,False,,
2024-02-29,5344.61,IM2403,5333.8,2,2,4,78400.0,0.0,78400.0,1004.5174182682194,9871018.2467997,1280112.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-01,5401.94,IM2403,5392.0,2,2,4,69920.00000000044,0.0,69920.00000000044,1007.7452079531727,9941945.992007652,1294080.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-04,5428.34,IM2403,5383.4,2,2,4,-480.00000000029104,0.0,-480.00000000029104,1014.4267976051294,9942480.418805258,1292015.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-03-05,5375.13,IM2403,5311.4,2,2,4,-43679.99999999956,0.0,-43679.99999999956,1014.7316027186156,9899815.150407977,1274735.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-03-06,5381.46,IM2403,5345.0,2,2,4,30079.999999999563,0.0,30079.999999999563,1011.7538164589303,9930906.904224437,1282800.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-07,5303.28,IM2403,5277.0,2,2,4,-47679.99999999956,0.0,-47679.99999999956,1014.4550575028663,9884241.35928194,1266480.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-08,5370.37,IM2403,5348.0,2,2,4,38719.99999999971,0.0,38719.99999999971,1010.8954123827813,9923972.254694324,1283520.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-11,5466.65,IM2403,5463.0,2,2,4,68159.99999999985,0.0,68159.99999999985,1013.557138684883,9993145.81183301,1311120.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-12,5496.36,IM2404,5446.2,2,2,4,44800.0,874.7520000000001,43925.24799999999,1018.4338713345594,10038089.493704347,1307088.0,0.0,7351.44,7351.44,0,0,True,IM2403,IM2404
2024-03-13,5521.78,IM2404,5473.0,2,2,4,27680.00000000029,0.0,27680.00000000029,1024.1789007056418,10066793.672605053,1313520.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-14,5486.65,IM2404,5437.2,2,2,4,-53759.999999999854,0.0,-53759.999999999854,1026.79151000588,10014060.464115059,1304928.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-15,5555.64,IM2404,5532.2,2,2,4,68959.99999999985,0.0,68959.99999999985,1021.6135823168629,10084042.077697376,1327728.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-18,5648.01,IM2404,5639.6,2,2,4,90079.99999999956,0.0,90079.99999999956,1027.1481608147706,10175149.225858191,1353504.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-19,5607.48,IM2404,5581.6,2,2,4,-13439.999999999418,0.0,-13439.999999999418,1034.8117471231028,10162744.037605314,1339584.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-20,5659.15,IM2404,5629.0,2,2,4,28000.0,0.0,28000.0,1034.9894401668003,10191779.02704548,1350960.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-21,5658.28,IM2404,5627.0,2,2,4,5279.999999999563,0.0,5279.999999999563,1037.0609052106952,10198096.087950692,1350480.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-22,5595.88,IM2404,5558.8,2,2,4,-44319.99999999971,0.0,-44319.99999999971,1037.8582256980355,10154813.94617639,1334112.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-25,5466.06,IM2404,5435.4,2,2,4,-90559.99999999985,0.0,-90559.99999999985,1034.701096913243,10065288.647273302,1304496.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-26,5447.75,IM2404,5401.0,2,2,4,-42400.0,0.0,-42400.0,1027.6735136586926,10023916.32078696,1296240.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-27,5266.23,IM2404,5216.8,2,2,4,-109600.0,0.0,-109600.0,1023.7888455732907,9915340.109632533,1252032.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-28,5382.24,IM2404,5349.6,2,2,4,58239.99999999942,0.0,58239.99999999942,1016.2382153519964,9974596.347847885,1283904.0,0.0,7351.44,7351.44,0,0,False,,
2024-03-29,5441.26,IM2404,5412.0,2,2,4,35360.00000000058,0.0,35360.00000000058,1019.4504881951843,10010975.79833608,1298880.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-01,5559.06,IM2404,5541.6,2,2,4,109439.99999999942,0.0,109439.99999999942,1021.9611924263213,10121437.759528507,1329984.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-02,5531.05,IM2404,5506.6,2,2,4,-29279.999999999563,0.0,-29279.999999999563,1031.2701759965232,10093189.029704504,1321584.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-03,5500.93,IM2404,5475.0,2,2,4,-25280.00000000029,0.0,-25280.00000000029,1028.941846273271,10068937.971550778,1314000.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-08,5399.91,IM2404,5348.4,2,2,4,-82240.00000000015,0.0,-82240.00000000015,1026.9867384531442,9987724.95828923,1283615.9999999998,0.0,7351.44,7351.44,0,0,False,,
2024-04-09,5468.91,IM2404,5431.6,2,2,4,42560.00000000058,0.0,42560.00000000058,1021.0243064270242,10031305.982595658,1303584.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-10,5367.05,IM2404,5330.0,2,2,4,-72320.00000000044,0.0,-72320.00000000044,1023.7942018730313,9960009.776797531,1279200.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-11,5379.92,IM2404,5353.8,2,2,4,32640.000000000146,0.0,32640.000000000146,1018.2912259087451,9993668.06802344,1284912.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-12,5338.77,IM2404,5309.0,2,2,4,-35680.00000000029,0.0,-35680.00000000029,1021.5694296574432,9959009.637453098,1274160.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-15,5287.51,IM2404,5262.8,2,2,4,-75679.99999999956,0.0,-75679.99999999956,1018.7651165670167,9884348.402569665,1263072.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-16,5066.66,IM2405,4986.4,2,2,4,-136640.00000000017,803.312,-137443.31200000015,1011.3077400147203,9747916.39830968,1196735.9999999998,0.0,7351.44,7351.44,0,0,True,IM2404,IM2405
2024-04-17,5287.46,IM2405,5232.0,2,2,4,170560.00000000058,0.0,170560.00000000058,1003.0852183900687,9919479.48352807,1255680.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-18,5286.72,IM2405,5234.0,2,2,4,38400.0,0.0,38400.0,1016.2958553348242,9958895.779383404,1256160.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-19,5264.39,IM2405,5191.8,2,2,4,-47200.0,0.0,-47200.0,1020.8632274416117,9912716.642610846,1246032.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-22,5246.08,IM2405,5189.2,2,2,4,6879.999999999563,0.0,6879.999999999563,1016.6342952102369,9920613.276906056,1245408.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-23,5218.43,IM2405,5151.8,2,2,4,-32479.999999999563,0.0,-32479.999999999563,1017.6337972572903,9889150.910703314,1236432.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-24,5305.61,IM2405,5275.4,2,2,4,80639.99999999942,0.0,80639.99999999942,1014.9960629910672,9970805.906766305,1266096.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-25,5313.99,IM2405,5279.2,2,2,4,16160.000000000582,0.0,16160.000000000582,1021.0947999152082,9987987.00156622,1267008.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-26,5415.94,IM2405,5408.6,2,2,4,97759.99999999985,0.0,97759.99999999985,1023.003225155963,10086770.004791375,1298064.0000000002,0.0,7351.44,7351.44,0,0,False,,
2024-04-29,5545.23,IM2405,5557.0,2,2,4,123840.00000000015,0.0,123840.00000000015,1030.9478541611513,10211640.952645537,1333680.0,0.0,7351.44,7351.44,0,0,False,,
2024-04-30,5497.43,IM2405,5493.0,2,2,4,-43040.000000000146,0.0,-43040.000000000146,1041.4177910225446,10169642.370436558,1318320.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-06,5606.84,IM2405,5590.2,2,2,4,76640.00000000015,0.0,76640.00000000015,1038.2929863981471,10247320.663422957,1341648.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-07,5625.34,IM2405,5606.8,2,2,4,8000.0,0.0,8000.0,1044.668477613442,10256365.33190057,1345632.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-08,5536.66,IM2405,5519.8,2,2,4,-67040.00000000015,0.0,-67040.00000000015,1045.2621128203511,10190370.594013391,1324752.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-09,5626.83,IM2405,5617.0,2,2,4,78079.99999999956,0.0,78079.99999999956,1039.9699865175173,10269490.563999908,1348080.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-10,5574.23,IM2405,5563.6,2,2,4,-52639.99999999942,0.0,-52639.99999999942,1046.5145917990758,10217897.078591706,1335264.0000000002,0.0,7351.44,7351.44,0,0,False,,
2024-05-13,5520.8,IM2405,5512.0,2,2,4,-43200.0,0.0,-43200.0,1041.9658487475326,10175739.044440454,1322880.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-14,5551.68,IM2406,5470.0,2,2,4,29119.99999999971,880.5600000000001,28239.43999999971,1038.473243965757,10205016.957684416,1312800.0,0.0,7351.44,7351.44,0,0,True,IM2405,IM2406
2024-05-15,5497.23,IM2406,5424.0,2,2,4,-29280.00000000029,0.0,-29280.00000000029,1043.090073358048,10176780.047757775,1301760.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-16,5488.95,IM2406,5415.0,2,2,4,-4479.999999999563,0.0,-4479.999999999563,1041.0728119571763,10173341.120569732,1299600.0,0.0,7351.44,7351.44,0,0,False,,
2024-05-17,5563.23,IM2406,5530.2,2,2,4,51200.0,0.0,51200.0,1040.922789048295,10225582.04335878,1327248.0,0.0,7351.44,7351.44,0,0,False,,
