variant,date,contract,side,qty,center_close,exec_price,fee,slippage_cash,reason
P-core,2024-11-14,MO2412-P-3800,buy,1,1.6,1.8,18.0,20.0,target_increase
P-core,2024-11-18,MO2412-P-3800,buy,4,1.2,1.4,72.0,80.0,target_increase
P-core,2024-11-21,MO2412-P-3800,sell,44,0.6,0.39999999999999997,792.0,880.0000000000001,contract_switch
P-core,2024-11-21,MO2501-P-5100,buy,14,30.8,32.34,252.0,2156.0,new_contract
P-core,2024-11-28,MO2501-P-5100,buy,2,30.0,31.5,36.0,300.0,target_increase
P-core,2024-12-03,MO2501-P-5100,buy,2,15.0,15.75,36.0,150.0,target_increase
P-core,2024-12-09,MO2501-P-5100,buy,3,10.4,10.92,54.0,156.0,target_increase
P-core,2024-12-12,MO2501-P-5100,buy,4,6.2,6.51,72.0,124.00000000000003,target_increase
P-core,2024-12-24,MO2501-P-5100,sell,25,2.8,2.5999999999999996,450.0,500.0,contract_switch
P-core,2024-12-24,MO2502-P-5300,buy,13,38.8,40.739999999999995,234.0,2522.0,new_contract
P-core,2024-12-30,MO2502-P-5300,buy,1,25.8,27.09,18.0,129.0,target_increase
P-core,2024-12-31,MO2502-P-5300,buy,2,44.2,46.410000000000004,36.0,442.00000000000006,target_increase
P-core,2025-01-06,MO2502-P-5300,sell,16,133.4,126.73,288.0,10672.000000000002,contract_switch
P-core,2025-01-06,MO2502-P-5200,buy,11,103.2,108.36,198.0,5676.000000000001,new_contract
P-core,2025-01-07,MO2502-P-5200,sell,11,70.6,67.07,198.0,3883.0,contract_switch
P-core,2025-01-07,MO2502-P-5000,buy,13,36.2,38.010000000000005,234.0,2353.0000000000005,new_contract
P-core,2025-01-13,MO2502-P-5000,buy,1,52.8,55.44,18.0,264.0,target_increase
P-core,2025-01-14,MO2502-P-5000,sell,14,23.8,22.61,252.0,1666.0000000000005,contract_switch
P-core,2025-01-14,MO2502-P-4950,buy,12,18.2,19.11,216.0,1092.0,new_contract
P-core,2025-01-15,MO2502-P-4950,buy,4,18.4,19.32,72.0,368.0,target_increase
P-core,2025-01-20,MO2502-P-4950,buy,3,8.8,9.24,54.0,132.00000000000003,target_increase
P-core,2025-01-22,MO2502-P-4950,buy,1,7.0,7.35,18.0,35.0,target_increase
P-core,2025-01-23,MO2502-P-4950,sell,20,6.6,6.27,360.0,660.0,contract_switch
P-core,2025-01-23,MO2503-P-3900,buy,25,2.8,3.0,450.0,500.0,new_contract
P-core,2025-01-24,MO2503-P-3900,buy,4,2.6,2.8000000000000003,72.0,80.0,target_increase
P-core,2025-01-27,MO2503-P-3900,buy,5,3.0,3.2,90.0,100.0,target_increase
P-core,2025-02-07,MO2503-P-3900,buy,7,1.6,1.8,126.0,140.0,target_increase
P-core,2025-02-10,MO2503-P-3900,buy,2,1.4,1.5999999999999999,36.0,40.0,target_increase
P-core,2025-02-14,MO2503-P-3900,buy,2,1.6,1.8,36.0,40.0,target_increase
P-core,2025-02-17,MO2503-P-3900,buy,8,1.4,1.5999999999999999,144.0,160.0,target_increase
P-core,2025-02-19,MO2503-P-3900,buy,1,1.2,1.4,18.0,20.0,target_increase
P-core,2025-02-20,MO2503-P-3900,sell,54,1.2,1.0,972.0,1080.0,contract_switch
P-core,2025-02-20,MO2504-P-5200,buy,17,13.0,13.65,306.0,1105.0,new_contract
P-core,2025-02-21,MO2504-P-5200,buy,1,7.4,7.7700000000000005,18.0,37.00000000000001,target_increase
P-core,2025-02-24,MO2504-P-5200,buy,3,8.2,8.61,54.0,123.0,target_increase
P-core,2025-03-07,MO2504-P-5200,buy,1,5.0,5.25,18.0,25.0,target_increase
P-core,2025-03-17,MO2504-P-5200,buy,1,2.4,2.6,18.0,20.0,target_increase
P-core,2025-03-19,MO2504-P-5200,buy,2,3.0,3.2,36.0,40.0,target_increase
P-core,2025-03-20,MO2504-P-5200,sell,25,2.8,2.5999999999999996,450.0,500.0,contract_switch
P-core,2025-03-20,MO2505-P-5600,buy,13,25.0,26.25,234.0,1625.0,new_contract
P-core,2025-03-21,MO2505-P-5600,buy,2,32.0,33.6,36.0,320.0,target_increase
P-core,2025-04-08,MO2505-P-5600,sell,15,366.6,348.27000000000004,270.0,27495.000000000004,contract_switch
P-core,2025-04-09,MO2505-P-4900,buy,12,64.4,67.62,216.0,3864.000000000001,new_contract
P-core,2025-04-11,MO2505-P-4900,buy,3,20.4,21.419999999999998,54.0,306.0,target_increase
P-core,2025-04-15,MO2505-P-4900,buy,5,11.6,12.18,90.0,290.0,target_increase
P-core,2025-04-18,MO2505-P-4900,buy,2,10.2,10.709999999999999,36.0,102.0,target_increase
P-core,2025-04-22,MO2505-P-4900,sell,22,5.6,5.319999999999999,396.0,615.9999999999999,contract_switch
P-core,2025-04-22,MO2506-P-3900,buy,24,5.8,6.09,432.0,695.9999999999999,new_contract
P-core,2025-04-23,MO2506-P-3900,buy,6,4.6,4.83,108.0,138.0,target_increase
P-core,2025-04-28,MO2506-P-3900,buy,1,4.8,5.04,18.0,24.0,target_increase
P-core,2025-05-07,MO2506-P-3900,buy,5,2.6,2.8000000000000003,90.0,100.0,target_increase
P-core,2025-05-19,MO2506-P-3900,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
P-core,2025-05-20,MO2506-P-3900,buy,5,1.2,1.4,90.0,100.0,target_increase
P-core,2025-05-21,MO2506-P-3900,buy,7,1.0,1.2,126.0,140.0,target_increase
P-core,2025-05-22,MO2506-P-3900,sell,49,1.4,1.2,882.0,980.0000000000001,contract_switch
P-core,2025-05-22,MO2507-P-5200,buy,14,35.2,36.96,252.0,2464.0000000000005,new_contract
P-core,2025-05-30,MO2507-P-5200,buy,1,25.2,26.46,18.0,126.0,target_increase
P-core,2025-06-03,MO2507-P-5200,buy,1,19.6,20.580000000000002,18.0,98.00000000000001,target_increase
P-core,2025-06-05,MO2507-P-5200,buy,1,14.0,14.7,18.0,70.0,target_increase
P-core,2025-06-10,MO2507-P-5200,buy,3,12.4,13.02,54.0,186.00000000000003,target_increase
P-core,2025-06-17,MO2507-P-5200,buy,4,9.4,9.870000000000001,72.0,188.0,target_increase
P-core,2025-06-18,MO2507-P-5200,buy,1,9.6,10.08,18.0,48.0,target_increase
P-core,2025-06-19,MO2507-P-5200,sell,25,11.6,11.02,450.0,1449.9999999999998,contract_switch
P-core,2025-06-19,MO2508-P-5300,buy,15,39.4,41.37,270.0,2955.0,new_contract
P-core,2025-06-20,MO2508-P-5300,buy,1,38.4,40.32,18.0,192.0,target_increase
P-core,2025-06-26,MO2508-P-5300,buy,1,11.6,12.18,18.0,57.99999999999999,target_increase
P-core,2025-06-27,MO2508-P-5300,buy,4,9.6,10.08,72.0,192.0,target_increase
P-core,2025-07-04,MO2508-P-5300,buy,1,8.4,8.82,18.0,42.00000000000001,target_increase
P-core,2025-07-16,MO2508-P-5300,buy,7,4.0,4.2,126.0,140.0,target_increase
P-core,2025-07-18,MO2508-P-5300,buy,6,3.0,3.2,108.0,120.00000000000001,target_increase
P-core,2025-07-22,MO2508-P-5300,sell,35,2.4,2.1999999999999997,630.0,700.0,contract_switch
P-core,2025-07-22,MO2509-P-4000,buy,40,4.0,4.2,720.0,800.0,new_contract
P-core,2025-07-23,MO2509-P-4000,buy,3,4.4,4.62,54.0,66.00000000000001,target_increase
P-core,2025-07-31,MO2509-P-4000,buy,1,4.0,4.2,18.0,20.0,target_increase
P-core,2025-08-05,MO2509-P-4000,buy,10,2.8,3.0,180.0,200.0,target_increase
P-core,2025-08-11,MO2509-P-4000,buy,4,2.6,2.8000000000000003,72.0,80.0,target_increase
P-core,2025-08-12,MO2509-P-4000,buy,4,2.2,2.4000000000000004,72.0,80.0,target_increase
P-core,2025-08-18,MO2509-P-4000,buy,1,1.2,1.4,18.0,20.0,target_increase
P-core,2025-08-21,MO2509-P-4000,sell,63,1.2,1.0,1134.0,1260.0000000000002,contract_switch
P-core,2025-08-21,MO2510-P-5800,buy,18,10.2,10.709999999999999,324.0,918.0,new_contract
P-core,2025-08-25,MO2510-P-5800,buy,1,9.4,9.870000000000001,18.0,47.0,target_increase
P-core,2025-08-27,MO2510-P-5800,buy,1,9.8,10.290000000000001,18.0,49.00000000000001,target_increase
P-core,2025-08-28,MO2510-P-5800,buy,1,8.6,9.03,18.0,43.0,target_increase
P-core,2025-09-08,MO2510-P-5800,buy,2,8.2,8.61,36.0,82.0,target_increase
P-core,2025-09-12,MO2510-P-5800,buy,2,5.6,5.88,36.0,55.99999999999999,target_increase
P-core,2025-09-15,MO2510-P-5800,buy,2,7.2,7.5600000000000005,36.0,72.00000000000001,target_increase
P-core,2025-09-22,MO2510-P-5800,buy,4,2.4,2.6,72.0,80.0,target_increase
P-core,2025-09-23,MO2510-P-5800,sell,31,3.0,2.8,558.0,620.0,contract_switch
P-core,2025-09-23,MO2511-P-6300,buy,13,52.4,55.019999999999996,234.0,3406.0,new_contract
P-core,2025-09-25,MO2511-P-6300,buy,3,30.6,32.13,54.0,459.00000000000006,target_increase
P-core,2025-10-10,MO2511-P-6300,buy,6,10.8,11.34,108.0,324.0,target_increase
P-core,2025-10-23,MO2511-P-6300,sell,22,6.6,6.27,396.0,726.0000000000001,contract_switch
P-core,2025-10-23,MO2512-P-4900,buy,28,4.8,5.04,504.0,672.0,new_contract
P-core,2025-10-24,MO2512-P-4900,buy,1,4.2,4.41,18.0,21.000000000000004,target_increase
P-core,2025-10-27,MO2512-P-4900,buy,3,3.2,3.4000000000000004,54.0,60.00000000000001,target_increase
P-core,2025-11-03,MO2512-P-4900,buy,2,3.2,3.4000000000000004,36.0,40.0,target_increase
P-core,2025-11-04,MO2512-P-4900,buy,3,3.0,3.2,54.0,60.00000000000001,target_increase
P-core,2025-11-10,MO2512-P-4900,buy,4,1.8,2.0,72.0,80.0,target_increase
P-core,2025-11-17,MO2512-P-4900,buy,1,1.6,1.8,18.0,20.0,target_increase
P-core,2025-11-18,MO2512-P-4900,buy,4,1.4,1.5999999999999999,72.0,80.0,target_increase
P-core,2025-11-19,MO2512-P-4900,buy,4,1.2,1.4,72.0,80.0,target_increase
P-core,2025-11-20,MO2512-P-4900,sell,50,1.4,1.2,900.0,1000.0,contract_switch
P-core,2025-11-20,MO2601-P-6400,buy,14,33.4,35.07,252.0,2338.0,new_contract
P-core,2025-11-21,MO2601-P-6400,buy,1,64.8,68.03999999999999,18.0,324.0,target_increase
P-core,2025-11-25,MO2601-P-6400,sell,15,37.0,35.15,270.0,2775.0,contract_switch
P-core,2025-11-25,MO2601-P-6300,buy,12,27.2,28.56,216.0,1632.0,new_contract
P-core,2025-11-26,MO2601-P-6300,buy,4,23.0,24.15,72.0,460.00000000000006,target_increase
P-core,2025-11-27,MO2601-P-6300,buy,1,20.4,21.419999999999998,18.0,102.0,target_increase
P-core,2025-12-04,MO2601-P-6300,buy,1,11.0,11.55,18.0,55.00000000000001,target_increase
P-core,2025-12-05,MO2601-P-6300,buy,1,9.0,9.45,18.0,45.0,target_increase
P-core,2025-12-08,MO2601-P-6300,buy,3,6.8,7.14,54.0,102.0,target_increase
P-core,2025-12-16,MO2601-P-6300,buy,1,8.4,8.82,18.0,42.00000000000001,target_increase
P-core,2025-12-18,MO2601-P-6300,sell,23,7.0,6.65,414.0,805.0000000000001,contract_switch
P-core,2025-12-18,MO2602-P-6300,buy,15,24.0,25.2,270.0,1800.0000000000005,new_contract
P-core,2025-12-22,MO2602-P-6300,buy,3,14.0,14.7,54.0,210.0,target_increase
P-core,2025-12-25,MO2602-P-6300,buy,1,7.4,7.7700000000000005,18.0,37.00000000000001,target_increase
P-core,2025-12-29,MO2602-P-6300,buy,3,8.8,9.24,54.0,132.00000000000003,target_increase
P-core,2026-01-08,MO2602-P-6300,buy,3,3.4,3.6,54.0,60.00000000000001,target_increase
P-core,2026-01-12,MO2602-P-6300,buy,5,3.8,4.0,90.0,100.0,target_increase
P-core,2026-01-16,MO2602-P-6300,buy,3,2.6,2.8000000000000003,54.0,60.00000000000001,target_increase
P-core,2026-01-19,MO2602-P-6300,buy,3,2.0,2.2,54.0,60.00000000000001,target_increase
P-core,2026-01-20,MO2602-P-6300,sell,36,2.6,2.4,648.0,720.0,contract_switch
P-core,2026-01-20,MO2603-P-4900,buy,37,2.2,2.4000000000000004,666.0,740.0,new_contract
P-core,2026-01-21,MO2603-P-4900,buy,5,2.2,2.4000000000000004,90.0,100.0,target_increase
P-core,2026-01-22,MO2603-P-4900,buy,8,2.0,2.2,144.0,160.0,target_increase
P-core,2026-02-10,MO2603-P-4900,buy,5,2.2,2.4000000000000004,90.0,100.0,target_increase
P-core,2026-02-12,MO2603-P-4900,buy,2,2.0,2.2,36.0,40.0,target_increase
P-core,2026-02-13,MO2603-P-4900,buy,2,2.8,3.0,36.0,40.0,target_increase
P-core,2026-02-25,MO2603-P-4900,sell,59,1.0,0.8,1062.0,1180.0,contract_switch
P-core,2026-02-25,MO2604-P-7100,buy,17,21.4,22.47,306.0,1819.0000000000002,new_contract
P-core,2026-02-26,MO2604-P-7100,buy,3,17.4,18.27,54.0,261.0,target_increase
P-core,2026-03-19,MO2604-P-7100,sell,20,40.6,38.57,360.0,4060.000000000001,contract_switch
P-core,2026-03-19,MO2605-P-7200,buy,13,114.8,120.53999999999999,234.0,7462.0,new_contract
P-core,2026-03-23,MO2605-P-7200,sell,13,341.8,324.71000000000004,234.0,22217.0,contract_switch
P-core,2026-03-23,MO2605-P-7100,buy,11,308.2,323.61,198.0,16951.0,new_contract
P-core,2026-03-24,MO2605-P-7100,sell,11,166.4,158.08,198.0,9152.000000000002,contract_switch
P-core,2026-03-24,MO2605-P-7000,buy,11,142.2,149.31,198.0,7820.999999999999,new_contract
P-core,2026-03-25,MO2605-P-7000,sell,11,101.4,96.33000000000001,198.0,5577.0,contract_switch
P-core,2026-03-25,MO2605-P-6600,buy,14,51.0,53.55,252.0,3570.0000000000005,new_contract
P-core,2026-03-27,MO2605-P-6600,buy,2,55.6,58.38,36.0,556.0,target_increase
P-core,2026-03-30,MO2605-P-6600,buy,2,57.6,60.480000000000004,36.0,576.0000000000001,target_increase
P-core,2026-04-09,MO2605-P-6600,buy,2,17.6,18.48,36.0,176.00000000000003,target_increase
P-core,2026-04-10,MO2605-P-6600,buy,2,16.8,17.64,36.0,168.00000000000003,target_increase
P-core,2026-04-13,MO2605-P-6600,buy,1,18.8,19.740000000000002,18.0,94.0,target_increase
P-core,2026-04-14,MO2605-P-6600,buy,1,14.0,14.7,18.0,70.0,target_increase
P-core,2026-04-15,MO2605-P-6600,buy,3,12.6,13.23,54.0,189.0,target_increase
P-core,2026-04-17,MO2605-P-6600,buy,3,6.8,7.14,54.0,102.0,target_increase
P-core,2026-04-20,MO2605-P-6600,buy,2,5.6,5.88,36.0,55.99999999999999,target_increase
P-core,2026-04-21,MO2605-P-6600,sell,32,3.6,3.4,576.0,640.0,contract_switch
P-core,2026-04-21,MO2606-P-5200,buy,30,5.8,6.09,540.0,869.9999999999999,new_contract
P-core,2026-04-22,MO2606-P-5200,buy,1,4.6,4.83,18.0,23.0,target_increase
P-core,2026-04-23,MO2606-P-5200,buy,3,4.4,4.62,54.0,66.00000000000001,target_increase
P-core,2026-04-27,MO2606-P-5200,buy,1,4.0,4.2,18.0,20.0,target_increase
P-core,2026-04-28,MO2606-P-5200,buy,3,3.6,3.8000000000000003,54.0,60.00000000000001,target_increase
P-core,2026-04-30,MO2606-P-5200,buy,4,2.8,3.0,72.0,80.0,target_increase
P-core,2026-05-07,MO2606-P-5200,buy,1,2.6,2.8000000000000003,18.0,20.0,target_increase
P-core,2026-05-08,MO2606-P-5200,buy,3,2.4,2.6,54.0,60.00000000000001,target_increase
P-core,2026-05-19,MO2606-P-5200,buy,5,1.6,1.8,90.0,100.0,target_increase
P-core,2026-05-20,MO2606-P-5200,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
P-core,2026-05-21,MO2606-P-5200,sell,52,1.4,1.2,936.0,1040.0,contract_switch
P-core,2026-05-21,MO2607-P-7400,buy,15,67.8,71.19,270.0,5085.0,new_contract
P-core,2026-06-10,MO2607-P-7400,sell,15,75.4,71.63000000000001,270.0,5655.0,contract_switch
P-core,2026-06-10,MO2607-P-7200,buy,15,48.8,51.239999999999995,270.0,3660.0,new_contract
P-core,2026-06-15,MO2607-P-7200,buy,1,15.4,16.17,18.0,77.0,target_increase
P-core,2026-06-16,MO2607-P-7200,buy,2,14.8,15.540000000000001,36.0,148.00000000000003,target_increase
P-core,2026-06-17,MO2607-P-7200,buy,2,11.8,12.39,36.0,118.00000000000001,target_increase
P-core,2026-06-22,MO2607-P-7200,buy,1,5.2,5.46,18.0,26.0,target_increase
P-core,2026-06-23,MO2607-P-7200,sell,21,6.4,6.08,378.0,672.0000000000001,contract_switch
P-core,2026-06-23,MO2608-P-7200,buy,14,43.4,45.57,252.0,3038.0,new_contract
P-core,2026-06-25,MO2608-P-7200,buy,1,32.8,34.44,18.0,164.0,target_increase
P-core,2026-06-26,MO2608-P-7200,buy,1,43.0,45.15,18.0,215.0,target_increase
P-core,2026-07-06,MO2608-P-7200,buy,1,27.2,28.56,18.0,136.0,target_increase
P-core,2026-07-15,MO2608-P-7200,sell,17,93.8,89.11,306.0,7973.0,contract_switch
P-core,2026-07-15,MO2608-P-7000,buy,15,56.6,59.43,270.0,4245.0,new_contract
P-core,2026-07-20,MO2608-P-7000,sell,15,412.8,392.16,270.0,30960.000000000004,contract_switch
P-core,2026-07-20,MO2608-P-6800,buy,9,309.0,324.45,162.0,13905.000000000002,new_contract
P-core,2026-07-21,MO2608-P-6800,sell,9,146.0,138.7,162.0,6570.0,contract_switch
P-core,2026-07-21,MO2608-P-6400,buy,9,66.4,69.72,162.0,2988.0000000000005,new_contract
P-core,2026-07-22,MO2608-P-6400,sell,9,66.0,62.7,162.0,2970.0000000000005,contract_switch
P-core,2026-07-22,MO2608-P-6200,buy,15,41.0,43.05,270.0,3075.0000000000005,new_contract
P-core,2026-07-23,MO2608-P-6200,sell,15,21.2,20.14,270.0,1590.0,contract_switch
P-core,2026-07-23,MO2609-P-6200,buy,12,66.0,69.3,216.0,3960.0,new_contract
P-core,2026-07-24,MO2609-P-6200,buy,1,106.8,112.14,18.0,534.0,target_increase
P-core,2026-07-28,MO2609-P-6200,buy,2,102.6,107.72999999999999,36.0,1026.0,target_increase
P-core,2026-08-06,MO2609-P-6200,buy,3,32.2,33.81,54.0,483.0000000000001,target_increase
P-core,2026-08-07,MO2609-P-6200,buy,1,21.8,22.89,18.0,109.00000000000001,target_increase
P-core,2026-08-10,MO2609-P-6200,buy,1,18.4,19.32,18.0,92.0,target_increase
P-core,2026-08-11,MO2609-P-6200,buy,1,18.2,19.11,18.0,91.0,target_increase
P-core,2026-08-13,MO2609-P-6200,buy,1,16.6,17.43,18.0,83.0,target_increase
P-core,2026-08-14,MO2609-P-6200,buy,1,12.6,13.23,18.0,63.0,target_increase
P25,2022-07-25,MO2209-P-6300,buy,4,79.4,83.37,72.0,1588.0000000000002,new_contract
P25,2022-07-27,MO2209-P-6300,sell,4,45.4,43.129999999999995,72.0,908.0,contract_switch
P25,2022-07-27,MO2209-P-6200,buy,4,36.4,38.22,72.0,728.0,new_contract
P25,2022-08-08,MO2209-P-6200,buy,1,29.2,30.66,18.0,146.0,target_increase
P25,2022-08-15,MO2209-P-6200,buy,1,12.0,12.6,18.0,60.00000000000001,target_increase
P25,2022-08-17,MO2209-P-6200,buy,1,7.2,7.5600000000000005,18.0,36.00000000000001,target_increase
P25,2022-08-23,MO2209-P-6200,sell,7,5.6,5.319999999999999,126.0,195.99999999999997,contract_switch
P25,2022-08-23,MO2210-P-6200,buy,5,26.0,27.3,90.0,650.0,new_contract
P25,2022-09-02,MO2210-P-6200,sell,5,65.6,62.31999999999999,90.0,1639.9999999999998,contract_switch
P25,2022-09-02,MO2210-P-6000,buy,4,41.4,43.47,72.0,827.9999999999999,new_contract
P25,2022-09-07,MO2210-P-6000,buy,1,16.0,16.8,18.0,80.0,target_increase
P25,2022-09-19,MO2210-P-6000,sell,5,67.6,64.22,90.0,1689.9999999999998,contract_switch
P25,2022-09-19,MO2210-P-5900,buy,4,48.6,51.03,72.0,972.0000000000001,new_contract
P25,2022-09-20,MO2210-P-5900,sell,4,35.8,34.01,72.0,716.0,contract_switch
P25,2022-09-20,MO2210-P-5800,buy,4,25.0,26.25,72.0,500.0,new_contract
P25,2022-09-21,MO2210-P-5800,sell,4,23.6,22.42,72.0,472.00000000000006,contract_switch
P25,2022-09-21,MO2210-P-5700,buy,4,17.6,18.48,72.0,352.00000000000006,new_contract
P25,2022-09-22,MO2210-P-5700,sell,4,14.6,13.87,72.0,292.0,contract_switch
P25,2022-09-22,MO2211-P-5700,buy,3,54.0,56.7,54.0,810.0000000000001,new_contract
P25,2022-09-23,MO2211-P-5700,buy,1,64.8,68.03999999999999,18.0,324.0,target_increase
P25,2022-09-28,MO2211-P-5700,sell,4,74.8,71.06,72.0,1496.0,contract_switch
P25,2022-09-28,MO2211-P-5600,buy,6,58.6,61.53,108.0,1758.0000000000002,new_contract
P25,2022-09-30,MO2211-P-5600,sell,6,72.8,69.16,108.0,2184.0,contract_switch
P25,2022-09-30,MO2211-P-5500,buy,6,58.0,60.9,108.0,1740.0000000000002,new_contract
P25,2022-10-12,MO2211-P-5500,sell,6,36.4,34.58,108.0,1092.0,contract_switch
P25,2022-10-12,MO2211-P-5300,buy,6,20.0,21.0,108.0,600.0,new_contract
P25,2022-10-13,MO2211-P-5300,buy,1,11.6,12.18,18.0,57.99999999999999,target_increase
P25,2022-10-17,MO2211-P-5300,buy,2,5.6,5.88,36.0,55.99999999999999,target_increase
P25,2022-10-19,MO2211-P-5300,buy,1,6.4,6.720000000000001,18.0,32.00000000000001,target_increase
P25,2022-10-20,MO2211-P-5300,sell,10,5.8,5.51,180.0,290.0,contract_switch
P25,2022-10-20,MO2212-P-5300,buy,6,16.8,17.64,108.0,504.0000000000001,new_contract
P25,2022-10-21,MO2212-P-5300,buy,1,22.0,23.1,18.0,110.00000000000001,target_increase
P25,2022-10-27,MO2212-P-5300,buy,1,17.6,18.48,18.0,88.00000000000001,target_increase
P25,2022-11-02,MO2212-P-5300,buy,1,9.6,10.08,18.0,48.0,target_increase
P25,2022-11-07,MO2212-P-5300,buy,2,3.4,3.6,36.0,40.0,target_increase
P25,2022-11-14,MO2212-P-5300,buy,2,3.8,4.0,36.0,40.0,target_increase
P25,2022-11-18,MO2212-P-5300,buy,1,2.4,2.6,18.0,20.0,target_increase
P25,2022-11-22,MO2212-P-5300,sell,14,2.0,1.8,252.0,280.0,contract_switch
P25,2022-11-22,MO2301-P-5600,buy,7,15.6,16.38,126.0,546.0,new_contract
P25,2022-12-02,MO2301-P-5600,buy,1,6.6,6.93,18.0,33.0,target_increase
P25,2022-12-06,MO2301-P-5600,buy,1,5.8,6.09,18.0,28.999999999999996,target_increase
P25,2022-12-14,MO2301-P-5600,buy,1,4.8,5.04,18.0,24.0,target_increase
P25,2022-12-19,MO2301-P-5600,buy,3,6.8,7.14,54.0,102.0,target_increase
P25,2022-12-22,MO2301-P-5600,sell,13,12.0,11.4,234.0,780.0000000000001,contract_switch
P25,2022-12-22,MO2302-P-5700,buy,6,31.0,32.55,108.0,930.0000000000001,new_contract
P25,2022-12-23,MO2302-P-5700,sell,6,42.6,40.47,108.0,1278.0,contract_switch
P25,2022-12-23,MO2302-P-5600,buy,6,31.6,33.18,108.0,948.0,new_contract
P25,2022-12-26,MO2302-P-5600,sell,6,16.4,15.579999999999998,108.0,492.0,contract_switch
P25,2022-12-26,MO2302-P-5500,buy,6,11.6,12.18,108.0,347.99999999999994,new_contract
P25,2022-12-27,MO2302-P-5500,buy,1,9.6,10.08,18.0,48.0,target_increase
P25,2022-12-28,MO2302-P-5500,buy,2,10.4,10.92,36.0,104.0,target_increase
P25,2023-01-04,MO2302-P-5500,buy,1,4.8,5.04,18.0,24.0,target_increase
P25,2023-01-09,MO2302-P-5500,buy,1,4.2,4.41,18.0,21.000000000000004,target_increase
P25,2023-01-10,MO2302-P-5500,buy,1,4.4,4.62,18.0,22.000000000000004,target_increase
P25,2023-01-16,MO2302-P-5500,buy,1,2.4,2.6,18.0,20.0,target_increase
P25,2023-01-18,MO2302-P-5500,buy,2,1.6,1.8,36.0,40.0,target_increase
P25,2023-01-19,MO2302-P-5500,sell,15,1.6,1.4000000000000001,270.0,300.0,contract_switch
P25,2023-01-19,MO2303-P-5200,buy,14,3.8,4.0,252.0,280.0,new_contract
P25,2023-01-30,MO2303-P-5200,buy,3,2.0,2.2,54.0,60.00000000000001,target_increase
P25,2023-02-10,MO2303-P-5200,buy,2,1.2,1.4,36.0,40.0,target_increase
P25,2023-02-17,MO2303-P-5200,buy,1,1.0,1.2,18.0,20.0,target_increase
P25,2023-02-21,MO2303-P-5200,sell,20,0.8,0.6000000000000001,360.0,400.0,contract_switch
P25,2023-02-21,MO2304-P-6000,buy,7,8.4,8.82,126.0,294.00000000000006,new_contract
P25,2023-02-23,MO2304-P-6000,buy,1,8.2,8.61,18.0,41.0,target_increase
P25,2023-02-27,MO2304-P-6000,buy,1,11.6,12.18,18.0,57.99999999999999,target_increase
P25,2023-03-14,MO2304-P-6000,buy,1,10.0,10.5,18.0,50.0,target_increase
P25,2023-03-23,MO2304-P-6000,sell,10,2.8,2.5999999999999996,180.0,200.0,contract_switch
P25,2023-03-23,MO2305-P-6000,buy,9,8.6,9.03,162.0,387.0,new_contract
P25,2023-03-29,MO2305-P-6000,buy,1,6.4,6.720000000000001,18.0,32.00000000000001,target_increase
P25,2023-04-10,MO2305-P-6000,buy,2,2.2,2.4000000000000004,36.0,40.0,target_increase
P25,2023-04-17,MO2305-P-6000,buy,1,1.2,1.4,18.0,20.0,target_increase
P25,2023-04-18,MO2305-P-6000,buy,1,1.0,1.2,18.0,20.0,target_increase
P25,2023-04-20,MO2305-P-6000,sell,14,1.8,1.6,252.0,280.0,contract_switch
P25,2023-04-20,MO2306-P-5200,buy,13,2.0,2.2,234.0,260.0,new_contract
P25,2023-04-21,MO2306-P-5200,buy,1,2.2,2.4000000000000004,18.0,20.0,target_increase
P25,2023-04-25,MO2306-P-5200,buy,1,2.8,3.0,18.0,20.0,target_increase
P25,2023-05-04,MO2306-P-5200,buy,2,1.6,1.8,36.0,40.0,target_increase
P25,2023-05-11,MO2306-P-5200,buy,1,1.4,1.5999999999999999,18.0,20.0,target_increase
